mode,seed,K,rho,measurement_noise_std,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
fixed_k,0,50,0.005,0.01,600,50.0,0.0,6.136718887733284e-10,267738199.4320789,3.9775542159833654,0.06053426384613399,0.019903615377736928,20065047.96761082,5.4988091810918815e-05,0.0,0.06581549128320534,0.11139714853906467,0.18933254054304896,0.012986296619046156,0,195.85788574676184,434.39189906490515,1.414317574154061,0.4066666666666667,0.17607807584284377,3.428771315328049e-05,4.393220906009879e-05,161.7726240012174,97063.57440073043,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed000.npz
fixed_k,1,50,0.005,0.01,600,50.0,0.0,2.327653697818234e-10,350376380.7713538,3.756954462439396,0.4878618638826102,0.020242941367393352,20066096.721083805,3.4166302667000076e-05,0.0,0.07086992837174406,0.11678524314106482,0.1911607115453211,0.047025802992043085,0,195.34063109742578,449.3107792220312,1.4143073305538338,0.385,0.1836284412262445,3.66729019631327e-05,4.560906975462463e-05,161.1104180016749,96666.25080100494,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed001.npz
fixed_k,2,50,0.005,0.01,600,50.0,0.0,3.311450899560814e-10,330926431.99532706,4.066976983643432,2.4579309748957296,0.03992851171757625,20099135.631889034,2.8992616119479738e-05,0.0,0.07145103999137685,0.10966766563175406,0.1965072841060796,0.08704239488102473,0,196.53890247531328,462.5487156400022,1.4145953219547494,0.3983333333333333,0.19549172566132553,3.951002439213245e-05,5.190724067885987e-05,161.08657483341327,96651.94490004797,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed002.npz
fixed_k,3,50,0.005,0.01,600,50.0,0.0,4.809645554579266e-10,241963872.96908426,3.6175725690254588,1.426826494632395,0.022813290290345463,20062155.859418966,2.7423497902444753e-05,0.0,0.0613717402958256,0.09651458155669876,0.2005980452050341,0.004731151475510506,0,188.45819267208947,431.13501624932553,1.4143307794415143,0.4116666666666667,0.14560569650005714,3.274976558992675e-05,4.2417271653356294e-05,160.58366033432927,96350.19620059757,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed003.npz
fixed_k,4,50,0.005,0.01,600,50.0,0.0,1.9595619070312056e-09,142627030.58920914,3.879556479102483,2.666222567264958,0.02474245053070018,20065696.919696145,2.058449648946582e-05,0.0,0.06566860874757079,0.1072170818843935,0.18075376050906805,0.04164622756209718,0,186.6194402554744,418.0268761762677,1.4144554790417667,0.335,0.17056250374008441,3.4676604127069095e-05,4.4848786665727644e-05,162.89545966613028,97737.27579967817,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K050_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed004.npz
fixed_k,0,60,0.005,0.01,600,60.0,0.0,3.592821457436821e-08,12201383.460281465,3.7307307440189703,1.24309434359784,0.02148357829281615,20064158.32078105,3.091002807101546e-05,0.0,0.05936656832307712,0.11016317483087439,0.18933254054304896,0.011128306997424411,0,189.4953232814935,426.5438568651149,1.4143951509623158,0.37666666666666665,0.14110971681250026,3.013290674862703e-05,3.821466831752075e-05,207.30596850034394,124383.58110020636,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed000.npz
fixed_k,1,60,0.005,0.01,600,60.0,0.0,5.034094317869539e-08,8256977.466909717,3.9998511351426207,3.7391676217063736,0.025064450254552235,20089314.213182986,0.00011615337944671858,0.0,0.05196398914675946,0.0934004507558605,0.18509547863346254,0.041091199398097036,0,194.13468052899253,436.2507198823697,1.4143186037839997,0.34833333333333333,0.13120521338101046,2.643005182014704e-05,3.43540599715006e-05,208.76155466607693,125256.93279964617,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed001.npz
fixed_k,2,60,0.005,0.01,600,60.0,0.0,2.927740374267276e-08,11023377.422995714,3.7515211288095074,0.05045836638104009,0.019174247764698737,20087549.185765676,3.577395205744043e-05,0.0,0.05098698052388369,0.08454551635375547,0.1965072841060796,0.009148917859361033,0,190.11226538472596,443.93679021326045,1.4145514112560233,0.36833333333333335,0.12355884922789778,2.4538105452429586e-05,3.169977172807386e-05,206.78794633509824,124072.76780105894,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed002.npz
fixed_k,3,60,0.005,0.01,600,60.0,0.0,2.385875578132777e-08,9372736.955002142,3.976004966676895,0.04938050066518511,0.018878638932981168,20194650.39819576,0.00016950890892778757,0.0,0.056646315802187854,0.09983491571976601,0.2005980452050341,0.040201783210100754,0,197.42928564521145,447.31667246558425,1.41465644342974,0.385,0.14572593540226556,2.896292565088516e-05,3.683388485801999e-05,209.40658050016887,125643.94830010133,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed003.npz
fixed_k,4,60,0.005,0.01,600,60.0,0.0,4.533438103226724e-08,9336713.647404572,3.9310518567589035,3.7225957480032736,0.05344808083985033,20116757.186733402,2.720127129726132e-05,0.0,0.08479225026241215,0.12932632366299407,0.18075376050906805,0.08841007418803505,0,200.3885321734045,459.79305360797275,1.4144203403142765,0.37833333333333335,0.2397175088560283,4.506267986989303e-05,5.909182539241495e-05,207.38309166704616,124429.85500022769,logs/reacher_cdc_fixed_k_noise\run_fixed_k_K060_rho0.005_noise0.01_Kmin20_Kmax200_Kstep10_gmin1e-06_seed004.npz
