file,mode,noise,K,rho,cost,rmse,success,slack,sigma,solve_ms,sse,reach_time,reach_hit
run_adaptive_rho_K020_rho1.5_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,20.0,1.5,0.6424422402836281,0.15910288480962753,0.0,3.0826201774354423,0.06455869911504242,64.77551816749231,0.12864870433616066,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,20.0,1.5,0.5751397280422827,0.14973309698937337,0.0,3.2348039752722912,0.05279590278325473,65.5131596668313,0.08548296220201061,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,20.0,1.5,0.3435511192836851,0.11309345282015437,0.0,3.6641924723017105,0.06797955939492954,65.87284600012936,0.10444843757926506,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.01,20.0,1.5,0.32489537789288825,0.10816973999934831,0.0,1.679374850527509,0.05893951241963263,60.17421550127134,0.06857857168521016,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.01,20.0,1.5,0.246825234296033,0.0935336119166554,0.0,1.9497264292311376,0.04588037642461997,60.704439667072926,0.11624000726294201,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.01,20.0,1.5,0.5799562641591419,0.1506705530103601,0.0,3.3943764268470327,0.06201121786069191,60.784424835680205,0.11872773852317782,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.01,20.0,1.5,0.7030348535450969,0.16463567926005726,0.0,2.7075430276833514,0.06753368050023185,60.32565416826401,0.09974237395196146,600.0,0.0
run_adaptive_rho_K020_rho1.5_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,20.0,1.5,0.5867338527810811,0.1510491165827241,0.0,4.514297886611876,0.05733282355826834,59.66615600103978,0.12777728544419953,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,20.0,1.0,0.3959779836089243,0.12179913840843246,0.0,2.300750953947148,0.0563126439515651,64.33129933361973,0.08208148306259436,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,20.0,1.0,0.48398561194275963,0.1377027119094542,0.0,1.4438261418854332,0.06052834267428387,65.94242816742432,0.11891321081340551,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,20.0,1.0,0.6424422402836281,0.15910288480962753,0.0,3.0826201774354423,0.06455869911504242,64.65048099974713,0.12864870433616066,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,20.0,1.0,0.5751397280422827,0.14973309698937337,0.0,3.2348039752722912,0.05279590278325473,65.62659816680632,0.08548296220201061,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.005_Kmin20_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,20.0,1.0,0.3435511192836851,0.11309345282015437,0.0,3.6641924723017105,0.06797955939492954,66.20860350201838,0.10444843757926506,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.01,20.0,1.0,0.32489537789288825,0.10816973999934831,0.0,1.679374850527509,0.05893951241963263,59.93061050064474,0.06857857168521016,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.01,20.0,1.0,0.246825234296033,0.0935336119166554,0.0,1.9497264292311376,0.04588037642461997,60.73656733477643,0.11624000726294201,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.01,20.0,1.0,0.5799562641591419,0.1506705530103601,0.0,3.3943764268470327,0.06201121786069191,60.55614849940563,0.11872773852317782,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.01,20.0,1.0,0.7030348535450969,0.16463567926005726,0.0,2.7075430276833514,0.06753368050023185,60.34656116680708,0.09974237395196146,600.0,0.0
run_adaptive_rho_K020_rho1_noise0.01_Kmin20_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,20.0,1.0,0.5867338527810811,0.1510491165827241,0.0,4.514297886611876,0.05733282355826834,59.641932666127104,0.12777728544419953,600.0,0.0
run_adaptive_rho_K050_rho0.3_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,50.0,0.3,0.04614452703622375,0.029891242986092303,1.0,0.019326862510276127,1.7154105014817085e-07,1130.3342366680347,0.01315591643956678,327.0,1.0
run_adaptive_rho_K050_rho0.3_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,50.0,0.3,0.04296311843379699,0.02780228007284132,1.0,0.025192625551122755,2.630857068115694e-07,1214.1347343314555,0.007850517455468779,162.0,1.0
run_adaptive_rho_K050_rho0.3_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,50.0,0.3,0.04697293788503624,0.0295023229837223,1.0,0.02288579943496516,1.5848014219331683e-07,1184.6756183319183,0.03371607575799847,53.0,1.0
run_adaptive_rho_K050_rho0.3_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,50.0,0.3,0.04999901365848377,0.03210902748659689,1.0,0.02519792918521427,1.653171878925852e-07,1162.35705883378,0.01516799978202076,395.0,1.0
run_adaptive_rho_K050_rho0.3_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,50.0,0.3,0.04342004945757644,0.028246633754776495,1.0,0.0195652006937064,1.5843955182861077e-07,1156.052723834,0.011268944953049236,421.0,1.0
run_adaptive_rho_K050_rho0.3_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.01,50.0,0.3,0.06645063778762372,0.034459944726968485,1.0,0.05160293338379469,1.7275664706479705e-07,1134.0094593321555,0.018847416625924783,116.0,1.0
run_adaptive_rho_K050_rho0.3_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.01,50.0,0.3,0.062314658674254064,0.034489310307172755,0.0,0.07929975297294228,2.95905400935906e-07,1128.464849665567,0.017198255893055365,600.0,0.0
run_adaptive_rho_K050_rho0.3_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.01,50.0,0.3,0.06349814079779072,0.034315159201779744,0.0,0.04909196379467487,1.565652589329336e-07,1147.857155999615,0.012003214448633134,600.0,0.0
run_adaptive_rho_K050_rho0.3_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.01,50.0,0.3,0.07338165442204493,0.039391330381618156,0.0,0.05097685472026818,1.6433583696624459e-07,1151.865000333831,0.022593387120453178,600.0,0.0
run_adaptive_rho_K050_rho0.3_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,50.0,0.3,0.060005455617257134,0.031652745392037364,0.0,0.044893704574913665,1.9444101663195415e-07,1159.8074979992816,0.03393502112777198,600.0,0.0
run_adaptive_rho_K050_rho0.6_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,50.0,0.6,0.044531740496828294,0.02874898584356296,1.0,0.022855334685668475,1.7154105014817085e-07,1172.5885021644838,0.018884452860682452,337.0,1.0
run_adaptive_rho_K050_rho0.6_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,50.0,0.6,0.04834351362664048,0.03033659418245136,1.0,0.01986865043349839,2.630857068115694e-07,1183.815353999089,0.012485928798502332,461.0,1.0
run_adaptive_rho_K050_rho0.6_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,50.0,0.6,0.050214692535680394,0.031897940445605406,1.0,0.021717187410667027,1.5848014219331683e-07,1175.9565028334812,0.009975428415403675,281.0,1.0
run_adaptive_rho_K050_rho0.6_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,50.0,0.6,0.046246195998308245,0.029058534952874294,1.0,0.02233626562066227,1.653171878925852e-07,1184.788421334427,0.02136392856640062,280.0,1.0
run_adaptive_rho_K050_rho0.6_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,50.0,0.6,0.045283701598100246,0.028531762697447997,1.0,0.025968731511883898,1.5843955182861077e-07,1180.3161514997676,0.010072686949007228,302.0,1.0
run_adaptive_rho_K050_rho0.6_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.01,50.0,0.6,0.06100928178747321,0.03205331490586817,1.0,0.051612440888491165,1.7275664706479705e-07,1143.544486501487,0.032128668438005666,116.0,1.0
run_adaptive_rho_K050_rho0.6_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.01,50.0,0.6,0.06315394590103864,0.033248768960429595,0.0,0.04411355679270551,2.95905400935906e-07,1152.6035171658925,0.0305622848683142,600.0,0.0
run_adaptive_rho_K050_rho0.6_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.01,50.0,0.6,0.06192188703183665,0.03330513199484735,1.0,0.04515214405921478,1.565652589329336e-07,1139.0649873338407,0.045212977893055284,127.0,1.0
run_adaptive_rho_K050_rho0.6_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.01,50.0,0.6,0.08131567628038407,0.04202530373295459,0.0,0.044191215102314385,1.6433583696624459e-07,1109.6709216666447,0.03753711940646027,600.0,0.0
run_adaptive_rho_K050_rho0.6_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,50.0,0.6,0.059980028860990305,0.03130446178275391,0.0,0.049222492051125055,1.9444101663195415e-07,1145.936428666658,0.03127688065283429,600.0,0.0
run_adaptive_rho_K050_rho0.9_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,50.0,0.9,0.04512214382492084,0.028873704764079088,1.0,0.022855334685668475,1.7154105014817085e-07,1184.0567280012572,0.013689035753774595,337.0,1.0
run_adaptive_rho_K050_rho0.9_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,50.0,0.9,0.042162143205510365,0.028527652916849378,1.0,0.02324636213053933,2.630857068115694e-07,1158.9482523333088,0.006953201462483342,285.0,1.0
run_adaptive_rho_K050_rho0.9_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.005,50.0,0.9,0.051041533542975706,0.03304789718973292,1.0,0.0225220891633618,1.5848014219331683e-07,1096.387446501758,0.022780787792803035,258.0,1.0
run_adaptive_rho_K050_rho0.9_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.005,50.0,0.9,0.04507557474171829,0.029231018331383855,1.0,0.025064520356694896,1.653171878925852e-07,1127.6672735007985,0.006832275219763648,280.0,1.0
run_adaptive_rho_K050_rho0.9_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.005,50.0,0.9,0.04769135804847986,0.031138613085900248,0.0,0.026397641306949018,1.5843955182861077e-07,1104.9726684989098,0.008135290708942512,600.0,0.0
run_adaptive_rho_K050_rho0.9_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.01,50.0,0.9,0.06573668597662964,0.03462909021585424,1.0,0.051612440888491165,1.7275664706479705e-07,1125.553814166924,0.013322552259030973,116.0,1.0
run_adaptive_rho_K050_rho0.9_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.01,50.0,0.9,0.0722445728641007,0.04056779942100796,0.0,0.04411355679270551,2.95905400935906e-07,1116.064498166864,0.029202258577851182,600.0,0.0
run_adaptive_rho_K050_rho0.9_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed002.npz,adaptive_rho,0.01,50.0,0.9,0.060161801839164364,0.03234765259916327,0.0,0.04788734053249334,1.565652589329336e-07,1141.352789667532,0.01683852680783677,600.0,0.0
run_adaptive_rho_K050_rho0.9_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed003.npz,adaptive_rho,0.01,50.0,0.9,0.07338165442204493,0.039391330381618156,0.0,0.05097685472026818,1.6433583696624459e-07,1153.306697998584,0.022593387120453178,600.0,0.0
run_adaptive_rho_K050_rho0.9_noise0.01_Kmin50_Kmax200_Kstep1_gmin1e-06_seed004.npz,adaptive_rho,0.01,50.0,0.9,0.056422857799519964,0.030800478827652404,1.0,0.048870721439233766,1.9444101663195415e-07,1184.5738130005582,0.01956294714563091,437.0,1.0
run_adaptive_rho_K050_rho1.5_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed000.npz,adaptive_rho,0.005,50.0,1.5,0.04528022120277837,0.02941109061659844,1.0,0.019326862510276127,1.7154105014817085e-07,1141.2999198320904,0.012347560794786194,500.0,1.0
run_adaptive_rho_K050_rho1.5_noise0.005_Kmin50_Kmax200_Kstep1_gmin1e-06_seed001.npz,adaptive_rho,0.005,50.0,1.5,0.04763302566017176,0.030419068995403288,1.0,0.023601125638353766,2.630857068115694e-07,1114.4704396669597,0.014560250054461082,448.0,1.0
