mode,seed,K,rho,target_mode,steps,k_opt_mean,k_opt_var,sigma_min_Ag,kappa_Ag_mean,localness_mean,slack_max,slack_mean,kkt_res_max,eq_res_max,solver_fail_rate,rmse_ee,err_p95,err_max,err_final,success,tracking_rmse,tracking_phase_lag_steps,tracking_phase_lag_rad,tracking_phase_corr,tracking_amp_ratio,effort_sum_sq,jerk_sum_sq,jerk_max,u_violation_rate,total_cost,ISE,IAE,solve_ms_mean,solve_ms_total,npz_path
adaptive_rho,0,40,0.1,waypoint,400,202.575,326728.61937500007,8.167243339047843e-05,46546.051244720795,1.1220494825202265,0.023501161868783392,0.000465146229203048,20058453.945410807,6.586349216205016e-05,0.0425,0.05305424899444464,0.10821925998925237,0.18933254054304896,0.016879673029117193,0,0.05305424899444464,0.0,0.0,-inf,31689367926.336422,2.8550424667963834,6.0023484010864365,0.6543341832142328,0.0,0.04755977032930218,1.4607671622443579e-05,1.884315348201615e-05,130.38361650164006,52153.446600656025,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.1,waypoint,400,152.15,145041.3775,8.05944688592033e-06,69203.34731469987,1.16894052003803,0.01249015489679172,0.0003082602966042675,20043114.506626364,4.227328648156988e-05,0.0475,0.03613972932457731,0.08302882669692273,0.1845795350613701,0.015130973305048907,0,0.03613972932457731,0.0,0.0,-inf,15562744681.045696,3.7997870789893584,8.63878337121276,1.0153312386057218,0.0,0.0240391642384977,9.381119195608626e-06,1.143359915268134e-05,130.01286800048547,52005.14720019419,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.1,waypoint,400,150.35,193994.87750000003,5.121904626853514e-05,40065.87462683163,1.225953314600491,0.016868894227641804,0.0003301582316698321,20056785.663657285,4.6839462373025314e-05,0.04,0.046817148796020065,0.1061392368162704,0.1965072841060796,0.015078937400904616,0,0.046817148796020065,0.0,0.0,-inf,25057911030.32434,5.2550315389841105,9.596739925663313,0.7717855814034557,0.0075,0.039281697200682926,1.2315571543118253e-05,1.569317853658217e-05,135.2567867471953,54102.71469887812,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed002.npz
adaptive_rho,3,40,0.1,waypoint,400,151.4,154352.04,0.00015488959504207655,30606.542653724857,1.2080453786864829,0.021799208488019618,0.0003892742218845105,20057645.848551523,6.893916829569185e-05,0.04,0.04106220669507035,0.09906670313488705,0.2005980452050341,0.014871905664348137,0,0.04106220669507035,0.0,0.0,-inf,18969591238.854027,5.1296657019414775,10.44115255310637,1.0268110495389327,0.0025,0.030634589677735215,1.0529200766912544e-05,1.2802871829687113e-05,131.17333825241076,52469.3353009643,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed003.npz
adaptive_rho,4,40,0.1,waypoint,400,184.05,190780.5975,0.00010728208920648058,36679.80314132261,1.2002792366487347,0.01370597395463083,0.00035063454914632683,20053975.928511295,0.00010207007507514779,0.055,0.039510748779681734,0.09372909818317152,0.18075376050906805,0.01570947517953388,0,0.039510748779681734,0.0,0.0,-inf,18366308614.33157,3.1117605592193343,6.028318385675352,0.8039597802033649,0.0025,0.028214068310119696,1.048817996701406e-05,1.2822079347805999e-05,137.16486199613428,54865.94479845371,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed004.npz
adaptive_rho,5,40,0.1,waypoint,400,155.95,190522.5975,0.00011951635501342565,37247.211255453316,1.1463089191102174,0.03431439743552421,0.00047873963197373777,20053774.23447387,9.50344750498695e-05,0.0475,0.04422105736913474,0.10112246758634932,0.18032804779153147,0.014375619108280425,0,0.04422105736913474,0.0,0.0,-inf,23475646537.288963,3.7936634479715856,8.571818879578853,1.0612588394589928,0.0025,0.03400596109966775,1.1767815700894983e-05,1.4635751090248974e-05,135.38361074926797,54153.44429970719,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed005.npz
adaptive_rho,6,40,0.1,waypoint,400,139.675,157640.64437499997,8.129486646675604e-05,33467.8873997068,1.173628929555563,0.025916745536370297,0.0006214124712410303,20058720.65503464,0.00011656099578716279,0.0475,0.04843122344985743,0.10853673006855705,0.19056018734854613,0.016054942633670334,0,0.04843122344985743,0.0,0.0,-inf,26871776693.469692,5.061517831067869,11.569163437502976,1.1091402202753629,0.0,0.04100287119134265,1.2565969489245624e-05,1.5933561850437186e-05,133.73981674667448,53495.92669866979,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed006.npz
adaptive_rho,7,40,0.1,waypoint,400,167.55,151800.9975,0.0001573379811819429,34620.34668618884,1.1822852817994027,0.006896502699621034,0.00025595857403843173,20055346.54972298,1.956374684664497e-05,0.03,0.03668582152961814,0.08061695364748199,0.18291799181937143,0.01606780193205303,0,0.03668582152961814,0.0,0.0,-inf,15823632838.264448,2.61569138308828,5.171154628255895,0.562490553940697,0.0,0.024594319706307516,9.474598010227313e-06,1.151866341712401e-05,130.28023599967128,52112.09439986851,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed007.npz
adaptive_rho,8,40,0.1,waypoint,400,223.55,397569.8974999999,6.906937291980635e-05,54237.559992550705,1.1298130174170005,0.04791177931928371,0.00041827031611670046,20054863.718892325,0.00021014745432574667,0.045,0.048254028055937793,0.10576398328798267,0.18784995195697984,0.01572658072777078,0,0.048254028055937793,0.0,0.0,-inf,26585412918.029095,2.4340121138895476,5.44915979374428,0.6235723656241773,0.0,0.03975405298396559,1.2858909523336929e-05,1.633484319422144e-05,136.94115849561058,54776.46339824423,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed008.npz
adaptive_rho,9,40,0.1,waypoint,400,188.875,279290.984375,7.713222849482677e-05,40287.5319226337,1.2007709433188036,0.012405202917013294,0.0003669489917042717,20056445.386717718,8.935487035008204e-05,0.05,0.04709909264933626,0.10399979279439382,0.1845092985691772,0.013792681598501394,0,0.04709909264933626,0.0,0.0,-inf,26407298876.234898,4.6866575905282675,10.04998517547046,0.8488613570741254,0.0,0.03900825032789406,1.2476580404048426e-05,1.580782530362456e-05,132.55330200801836,53021.320803207345,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.1_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed009.npz
adaptive_rho,0,40,0.15,waypoint,400,327.7,438181.7099999999,7.965389879260528e-06,84055.25291519811,1.2733250125552913,0.022460603106330405,0.00036779928306665625,20044747.530053116,7.171907527846095e-05,0.04,0.03708045107479346,0.08428110896723173,0.18933254054304896,0.01488690589755527,0,0.03708045107479346,0.0,0.0,-inf,16192205608.666258,3.3015822782030755,6.161411783450833,0.5312921669788535,0.005,0.02525724082697306,9.698888152445853e-06,1.1778002004935238e-05,129.65839999902528,51863.35999961011,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.15_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed000.npz
adaptive_rho,1,40,0.15,waypoint,400,333.9,403707.79,8.05944688592033e-06,83037.96645450959,1.2576991709879075,0.09501388974567015,0.0005424934682164434,20043114.506626364,0.0002894838350625968,0.05,0.03626557268168422,0.08341584256212319,0.1845795350613701,0.01530345725424262,0,0.03626557268168422,0.0,0.0,-inf,15115992376.702316,2.6361065437995745,5.4317225777226925,0.6010872461651309,0.0,0.023933424077259804,9.50251657355834e-06,1.13903556425427e-05,123.39898599981098,49359.59439992439,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.15_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed001.npz
adaptive_rho,2,40,0.15,waypoint,400,367.225,544926.049375,5.121904626853514e-05,66543.57838430193,1.2808087958502188,0.022604486603963542,0.0004354820856424248,20056785.663657285,6.789928522054602e-05,0.05,0.050556056017088014,0.1061392368162704,0.1965072841060796,0.014371054292235032,0,0.050556056017088014,0.0,0.0,-inf,28873109740.74656,5.2397992219773,9.760994621389619,0.7717855814034557,0.0075,0.044748988084340774,1.3715256004573663e-05,1.768223733668053e-05,134.94421699870145,53977.68679948058,logs/reacher_cdc_adaptive_k_noise0_Kmax4000_seed10\run_adaptive_rho_waypoint_K040_rho0.15_Kmin40_Kmax4000_Kstep10_gmin1e-06_seed002.npz
