K,seed,t,sigma_min_Mk,solve_ms,slack_inf,status
110,2,180,0.19225482077654318,50.53290002979338,0.1763399811147464,optimal
110,2,181,0.22564997168833723,41.4450999815017,0.2899007663970402,optimal
110,2,182,0.20722090178622854,51.77060002461076,0.05955725609528401,optimal
110,2,183,0.21212510427301334,60.75929990038276,0.023010071687321495,optimal
110,2,184,0.22686251316305167,77.79719983227551,0.003082044506745987,optimal
110,2,185,0.21601412441490928,30.978300143033266,0.06732049066866791,optimal
110,2,186,0.23885277561125837,47.09260002709925,0.046381030069728824,optimal
110,2,187,0.2317132671601173,45.45700014568865,0.1606108869134048,optimal
110,2,188,0.21165283950168756,84.55000002868474,0.0249289830580091,optimal
110,2,189,0.21082429568376412,42.17829997651279,0.024955525242498507,optimal
110,2,190,0.21526184212905838,41.12050007097423,0.02402758750247459,optimal
110,2,191,0.2231812546881624,52.88819991983473,0.13207299106680276,optimal
110,2,192,0.2191434608952587,43.25509979389608,0.6044910315330341,optimal
110,2,193,0.2107215002514636,48.68779983371496,0.06497924808717889,optimal
110,2,194,0.22917404158354046,92.08510001190007,0.003388581532460886,optimal_inaccurate
110,2,195,0.22005062377367404,90.6311001162976,0.11538602245942016,user_limit
110,2,196,0.21985704337991926,56.62110005505383,0.032174089214468814,optimal
110,2,197,0.23312680409258427,54.736100137233734,0.16508076575426966,optimal
110,2,198,0.2387287396046443,91.02989989332855,0.0402767455788175,optimal_inaccurate
110,2,199,0.20433595025511342,47.00730019249022,0.08844931144407647,optimal
110,3,0,0.19954747556403982,90.2577000670135,0.000276560519029556,optimal
110,3,1,0.20068846546387786,88.9852000400424,0.0002847295833753328,optimal
110,3,2,0.21070820422198422,71.50280009955168,0.0012316390855984663,optimal
110,3,3,0.21640371090366645,133.7276000995189,0.03068511468688696,optimal
110,3,4,0.21320842861920253,80.59150003828108,0.005971363295208337,optimal
110,3,5,0.2208649880525393,71.98080001398921,0.019646183686340576,optimal
110,3,6,0.22627788490647546,66.32630014792085,0.013254145343604473,optimal
110,3,7,0.2280172273365773,39.86450005322695,0.02106810232479666,optimal
110,3,8,0.23552985002638485,50.107400165870786,0.003318864226277916,optimal
110,3,9,0.2244896966293553,87.84190006554127,0.10622967058760154,optimal_inaccurate
110,3,10,0.2208364758833755,36.744199926033616,0.031232084672487306,optimal
110,3,11,0.21618503391807986,68.6383000575006,0.011270836018816899,optimal
110,3,12,0.22016427506878308,48.24150004424155,0.010854786642338837,optimal
110,3,13,0.24123538370637773,61.05450005270541,0.0005731019282170814,optimal
110,3,14,0.22630613901183338,75.12329984456301,0.014895014274494526,optimal
110,3,15,0.24893644685917202,46.736499993130565,0.012295719817476316,optimal
110,3,16,0.22544150824695122,105.98520003259182,0.013994550743248079,optimal_inaccurate
110,3,17,0.22462475915998273,100.11870018206537,0.04865233261704446,optimal_inaccurate
110,3,18,0.22353079776458437,38.04070013575256,0.03897686401875161,optimal
110,3,19,0.223536054706733,61.672599986195564,0.014627872756177792,optimal
110,3,20,0.21886001812119138,68.31620004959404,0.010634662609378448,optimal
110,3,21,0.20375512420327244,71.07970002107322,0.0023954598395040942,optimal
110,3,22,0.21899702423873432,78.048599883914,0.009215501241444365,optimal
110,3,23,0.21029910640431845,78.09150009416044,0.005442026818430758,optimal
110,3,24,0.2349771853147196,66.37279991991818,0.007178844784466932,optimal
110,3,25,0.21023738723887975,72.84580008126795,0.0024940281094346798,optimal
110,3,26,0.2062671173328065,76.97030017152429,0.0026253594687586927,optimal
110,3,27,0.21891508114729202,39.777700090780854,0.01547036621697843,optimal
110,3,28,0.21476792776416245,49.136299872770905,0.050977777008805444,optimal
110,3,29,0.22426964966410678,90.24839987978339,0.004132658023633743,optimal
110,3,30,0.21495106752577103,99.25509989261627,0.03302183877612389,optimal_inaccurate
110,3,31,0.23203114563969934,56.69060000218451,0.018029476334534913,optimal
110,3,32,0.23094460971670622,69.88129997625947,0.006274869804141375,optimal
110,3,33,0.2322639246708444,58.69850004091859,0.017528669860398777,optimal
110,3,34,0.2163302321740618,65.74929994530976,0.01964814665688683,optimal
110,3,35,0.21657814434952583,64.55329991877079,0.050783834023676505,optimal
110,3,36,0.21255742350052426,58.00609989091754,2.3137358447103553,optimal
110,3,37,0.22103334818162368,58.95549990236759,0.07818868790191844,optimal
110,3,38,0.2163523608146738,73.56079993769526,0.08771097294942448,optimal
110,3,39,0.20699410655092043,86.55519993044436,0.1876079330996801,optimal_inaccurate
110,3,40,0.23183780298977474,34.74769997410476,0.015458301226569039,optimal
110,3,41,0.22640500710844436,50.360599998384714,0.053658706393464296,optimal
110,3,42,0.2302356385177484,44.57929986529052,0.08041302875552156,optimal
110,3,43,0.21228655217996412,85.56689997203648,2.8788025269118283,optimal
110,3,44,0.2229980261241775,41.4831000380218,0.18222695769499592,optimal
110,3,45,0.2436466171114017,89.43379996344447,0.2970857225566613,user_limit
110,3,46,0.2326137812449938,37.39680000580847,1.4967934227439867,optimal
110,3,47,0.22717118251885163,52.52739996649325,0.09820777919114554,optimal
110,3,48,0.23107203238263666,36.87700000591576,0.1998424604172891,optimal
110,3,49,0.21647608538278057,91.44069999456406,1.636601333051435,optimal_inaccurate
110,3,50,0.22110347578343353,35.31929990276694,8.139920684575447,optimal
110,3,51,0.23298127692382525,40.44179990887642,1.2538321145839175,optimal
110,3,52,0.2273848342466199,53.35989990271628,0.519285604063894,optimal
110,3,53,0.22369936015494568,65.72580011561513,0.008899512142706682,optimal
110,3,54,0.25258630987464425,45.908099971711636,0.023461856634298235,optimal
110,3,55,0.22210919630087403,37.58290014229715,0.042914639462322476,optimal
110,3,56,0.24005835207536216,89.28749989718199,1.2152654686592026,user_limit
110,3,57,0.22883919751051693,55.54979993030429,1.6061605349648396,optimal
110,3,58,0.21840410244608122,86.7318999953568,0.3896699687957854,optimal
110,3,59,0.2276898670354446,45.35999987274408,0.3788294226401562,optimal
110,3,60,0.2140677373319068,49.06470002606511,0.025093073815449625,optimal
110,3,61,0.21673153880932128,81.1056001111865,0.012922091327820382,optimal
110,3,62,0.22622173170326332,36.177400033921,0.11013780428433957,optimal
110,3,63,0.2131263563544221,90.89439990930259,0.35396467709385715,optimal_inaccurate
110,3,64,0.21443827821841552,63.74010001309216,0.007748754957771412,optimal
110,3,65,0.21539340370866772,94.29490007460117,0.048775472089109706,optimal_inaccurate
110,3,66,0.2301185748862135,69.27350000478327,0.0005619084944294365,optimal
110,3,67,0.22543905914043766,43.46099984832108,0.0003806231910001768,optimal
110,3,68,0.219181571747789,65.79879997298121,0.0004982165984456868,optimal
110,3,69,0.23772986672462115,50.45589990913868,0.1647890937063517,optimal
110,3,70,0.21822339846491293,66.51969999074936,0.028305345983044693,optimal
110,3,71,0.22444450168391353,41.40209988690913,1.7171408802996804,optimal
110,3,72,0.22172077006651014,67.49880011193454,0.02985192513805748,optimal
110,3,73,0.24064959270518355,58.09229984879494,1.3751948957914908,optimal
110,3,74,0.22124026401585864,39.93089986033738,0.8189833070256847,optimal
110,3,75,0.22071025558907229,53.20369987748563,0.6758582744832642,optimal
110,3,76,0.22512442949038627,38.24330004863441,0.40926498252909915,optimal
110,3,77,0.22378328252364074,58.36779996752739,0.008439426769710672,optimal
110,3,78,0.24081457053568167,88.30309985205531,0.015609993402631101,user_limit
110,3,79,0.21803597586180884,52.00170003809035,0.04920482405783219,optimal
110,3,80,0.21835596472784446,37.272300105541945,0.0699022467351759,optimal
110,3,81,0.21069872858838393,63.20529989898205,0.007073727292806842,optimal
110,3,82,0.20594532302185262,44.361800188198686,0.004321257932416349,optimal
110,3,83,0.22819044394184462,69.14149993099272,0.04085699942111595,optimal
110,3,84,0.23056116850316502,60.147800017148256,0.0037297939372960705,optimal
110,3,85,0.23599448573163875,64.6712000016123,0.04488092407877438,optimal
110,3,86,0.21273936723575396,45.50970019772649,0.0036039933285827775,optimal
110,3,87,0.24394636085206425,72.30580016039312,0.01753220108161137,optimal
110,3,88,0.21621793732992634,51.86800006777048,2.5407712152133453,optimal
110,3,89,0.2300716553812345,47.22960013896227,1.3547519284935037,optimal
110,3,90,0.23287522290733637,87.43080007843673,0.06595178661415485,optimal_inaccurate
110,3,91,0.21062896311838653,86.81979984976351,0.48976951916052824,optimal_inaccurate
110,3,92,0.20488422325026928,87.84079994075,1.0862805383785077,optimal_inaccurate
110,3,93,0.22746768871632964,95.19560006447136,0.13353549177132334,optimal_inaccurate
110,3,94,0.21846787761801387,57.12129990570247,0.02328555832953687,optimal
110,3,95,0.22483529856319745,76.69300003908575,0.00857769596320562,optimal
110,3,96,0.2241100231389947,69.80130006559193,0.0004602665213108591,optimal
110,3,97,0.21729973426944993,71.8187999445945,0.008016493206320871,optimal
110,3,98,0.2331416204902734,55.52610009908676,0.008711997237196574,optimal
110,3,99,0.2297548412087642,65.89590013027191,0.012353461878260783,optimal
110,3,100,0.2247010819064456,88.24949990957975,0.004706796925871714,optimal_inaccurate
110,3,101,0.22191876459889998,56.19259993545711,0.004519829496485009,optimal
110,3,102,0.21262090445250503,89.73870007321239,0.012009214947184427,optimal_inaccurate
110,3,103,0.2353699025674427,47.03650018200278,0.2584663141044722,optimal
110,3,104,0.20731890503661948,46.77430004812777,0.031680931197758805,optimal
110,3,105,0.2147509220629171,48.43509988859296,0.03862100728631966,optimal
110,3,106,0.21591204540080378,86.87200001440942,1.3383123028098813,optimal_inaccurate
110,3,107,0.22826114810931986,48.12100017443299,0.0006439822908648981,optimal
110,3,108,0.233532604960866,55.02730002626777,0.7086295029488634,optimal
110,3,109,0.2228512886021674,80.00670000910759,1.4610865793222492,optimal
110,3,110,0.21508842512157153,80.80260013230145,0.025196251242662393,optimal
110,3,111,0.1888396147175695,65.03439997322857,0.043698459123410624,optimal
110,3,112,0.2067733783416705,48.258400056511164,0.06680930345265854,optimal
110,3,113,0.22369110709956158,40.55709997192025,0.12896241216447266,optimal
110,3,114,0.1888396147175695,40.39199999533594,0.01596035443475208,optimal
110,3,115,0.2369160775919825,86.67040010914207,0.005742423663714188,optimal_inaccurate
110,3,116,0.20784860353652634,69.09470004029572,0.050439120187381614,optimal
110,3,117,0.20848848911537865,50.94980006106198,0.0030616724658709474,optimal
110,3,118,0.2161626145365208,51.65900010615587,0.010185749899817364,optimal
110,3,119,0.21060145202263603,36.587199894711375,0.26200752793648124,optimal
110,3,120,0.22378696750527693,71.73650013282895,0.05586118250963089,optimal
110,3,121,0.23997642614929243,50.15880009159446,1.3181411606515907,optimal
110,3,122,0.22032349245194316,90.07830009795725,1.4438116854331307,user_limit
110,3,123,0.23906112161944354,46.96579999290407,0.683217456231469,optimal
110,3,124,0.21505044402995632,50.252299988642335,0.03896505557309472,optimal
110,3,125,0.20315042720051682,43.415899854153395,0.033942426640408196,optimal
110,3,126,0.22534765800122616,46.88329994678497,0.03824309154453248,optimal
110,3,127,0.23089480018303377,91.84210002422333,0.37586753510724485,user_limit
110,3,128,0.21212949001029696,46.18399986065924,1.0780387618958542,optimal
110,3,129,0.23641260840896683,54.24530012533069,0.026630925016302646,optimal
110,3,130,0.22624838657995433,51.636300049722195,0.05034059223730471,optimal
110,3,131,0.2310749455856031,49.78510015644133,0.01784640334997077,optimal
110,3,132,0.21416977568480294,49.681799951940775,0.06337711627340259,optimal
110,3,133,0.19987204919685939,56.09629978425801,0.015555397801448045,optimal
110,3,134,0.23088831231759502,82.79850007966161,0.0017925573426094236,optimal
110,3,135,0.23501865149446957,75.98239998333156,0.02758311260879951,optimal
110,3,136,0.22879264237928765,47.38770006224513,0.013238630300651427,optimal
110,3,137,0.201509568895303,59.688600013032556,0.035102075173273156,optimal
110,3,138,0.20997700644914746,49.38090010546148,0.005947741623797828,optimal
110,3,139,0.20406280131279136,80.16990008763969,0.017923767187030225,optimal
110,3,140,0.22192118941048156,50.44559994712472,0.013872910355199783,optimal
110,3,141,0.23653065698077555,61.528800055384636,0.0057360032038485855,optimal
110,3,142,0.22086341800834533,77.58820010349154,0.10422387565586692,optimal
110,3,143,0.2408236216711523,59.451199835166335,0.9807566902030436,optimal
110,3,144,0.22640715618370433,57.560599874705076,0.030258053353355196,optimal
110,3,145,0.23451945624299853,60.20329985767603,0.09988446373919656,optimal
110,3,146,0.22665048976122162,39.529900066554546,0.0937372193782022,optimal
110,3,147,0.232031799983846,67.77550000697374,1.7017265015928698,optimal
110,3,148,0.2443801054311517,87.64060004614294,3.5638839945958853,user_limit
110,3,149,0.2283294463369585,79.06549982726574,3.82215251346004,optimal
110,3,150,0.21840270466137213,45.929500134661794,1.4099246764328894,optimal
110,3,151,0.227165513098643,47.608100110664964,1.6658455366716969,optimal
110,3,152,0.21690489549626507,33.62510004080832,0.968395764392743,optimal
110,3,153,0.22148125287995393,69.79410001076758,0.8291572249694481,optimal
110,3,154,0.22481931117867912,58.18880000151694,1.8816392405810858,optimal
110,3,155,0.22822782525232418,55.23580010049045,0.49942471590285487,optimal
110,3,156,0.21197806380591158,62.64100014232099,0.013625230430936653,optimal
110,3,157,0.21981545903228572,76.83300017379224,2.1447086747025823,optimal
110,3,158,0.21484885291355615,55.11979991570115,0.24821334892341676,optimal
110,3,159,0.21814963225023462,36.476199980825186,0.11585660364037234,optimal
110,3,160,0.2201141749312683,82.39950006827712,0.015320862286405777,optimal
110,3,161,0.2161664046323022,36.75450012087822,0.2085571959524939,optimal
110,3,162,0.22514466234689923,46.219199895858765,1.6166246198903267,optimal
110,3,163,0.2415869832513411,50.09889998473227,0.1608433163568015,optimal
110,3,164,0.21671474615887323,52.710199961438775,1.2311046833521684,optimal
110,3,165,0.21934220255962047,57.814199943095446,0.1415012380239098,optimal
110,3,166,0.22045146944264798,59.73699991591275,0.4208473991603408,optimal
110,3,167,0.22484410156618959,44.17390003800392,0.035383856789749785,optimal
110,3,168,0.2190190916466134,45.72100006043911,0.6677106200553886,optimal
110,3,169,0.2189912858545818,36.21489997021854,3.0177978555897353,optimal
110,3,170,0.22235282273446708,89.48159986175597,2.504735127261914,user_limit
110,3,171,0.20556465473093125,60.69559999741614,1.2052024730329338,optimal
110,3,172,0.2342369285519076,87.20639999955893,0.050881648978959096,optimal_inaccurate
110,3,173,0.23275631581305542,68.0427998304367,0.015474895052221051,optimal
110,3,174,0.22440882800081882,65.49379997886717,0.0003873465524510609,optimal
110,3,175,0.23679841087788178,66.39409996569157,0.011933568981220655,optimal
110,3,176,0.23935185045126517,85.29219985939562,0.001156317770661028,optimal
110,3,177,0.2309149779250925,51.66889983229339,0.014893847613619357,optimal
110,3,178,0.23714724799891665,65.1128999888897,2.7658678691494614,optimal
110,3,179,0.20535770563346697,87.34349999576807,0.03151061761635099,optimal_inaccurate
110,3,180,0.24130153973697197,88.41690002009273,0.00972726427767508,optimal
110,3,181,0.22982252520150093,57.82720004208386,0.002446576079074396,optimal
110,3,182,0.22985497844981986,76.33979991078377,0.015370293273655005,optimal
110,3,183,0.22805897731038813,42.69389994442463,0.010238975619563526,optimal
110,3,184,0.24106380024320156,45.402999967336655,0.01426758901999313,optimal
110,3,185,0.21422998588691394,87.90119993500412,0.045512529153072585,optimal_inaccurate
110,3,186,0.21297395244427889,48.142699990421534,0.05239175309450369,optimal
110,3,187,0.21677235042012966,54.984600050374866,0.013827567956373953,optimal
110,3,188,0.1965434983751341,70.4363000113517,0.05843754253267325,optimal
110,3,189,0.24083090397718626,50.1908001024276,0.007039831185297725,optimal
110,3,190,0.2413521455022613,53.426300175487995,0.0060078458800213105,optimal
110,3,191,0.2251985353472538,39.35780003666878,0.08008664087203571,optimal
110,3,192,0.218978446396173,63.6867000721395,0.04115575591414036,optimal
110,3,193,0.22763292030227386,90.8270999789238,0.03618610283527374,optimal_inaccurate
110,3,194,0.2071611243312753,44.08790008164942,0.051005187271288194,optimal
110,3,195,0.22627844062416325,35.55279993452132,0.26830375750103214,optimal
110,3,196,0.23214612811788937,46.583899995312095,0.22140281361999503,optimal
110,3,197,0.21791450633092416,36.6028998978436,0.4427482168641966,optimal
110,3,198,0.23059105241408379,47.3734000697732,0.32827623276591994,optimal
110,3,199,0.2328230816343353,89.97149998322129,2.2607729454533043,optimal_inaccurate
110,4,0,0.20413122948377893,89.28010007366538,0.00026333204315316086,optimal_inaccurate
110,4,1,0.21317147711967352,90.23529989644885,0.00021402606478746535,optimal_inaccurate
110,4,2,0.18899920267028164,95.36070004105568,0.0015964877340668474,optimal_inaccurate
110,4,3,0.20409389555461965,91.8928999453783,0.00040535165800061664,optimal_inaccurate
110,4,4,0.19205998334009802,49.080700147897005,0.00027239943678855573,optimal
110,4,5,0.2152913617912714,76.93589990958571,0.00036285928548499956,optimal
110,4,6,0.19502945099894906,90.97500005736947,0.0004987168166397926,user_limit
110,4,7,0.19943563251785304,43.96819998510182,0.0002665959732748548,optimal
110,4,8,0.21200652621643531,92.08779991604388,0.0004776167873900379,optimal_inaccurate
110,4,9,0.19840701393159985,80.00870002433658,0.003004821908300836,optimal
110,4,10,0.23045830261624686,66.20889995247126,0.0004666632255394597,optimal
110,4,11,0.19902085272855394,62.46889987960458,0.001020580660354633,optimal
110,4,12,0.20789193699703526,82.92949991300702,0.0004643518962173917,optimal
110,4,13,0.2186482161266144,65.9052999690175,0.0015105232255365922,optimal
110,4,14,0.21620486911064304,97.14159998111427,0.002316268588376142,optimal_inaccurate
110,4,15,0.22987381479464677,61.71370018273592,0.006041469994623462,optimal
110,4,16,0.2192960349515221,95.17729980871081,0.06896377916859775,optimal_inaccurate
110,4,17,0.21834549881001952,82.50769996084273,0.008734154712047327,optimal
110,4,18,0.23597041087808188,71.20339991524816,0.02035583616127864,optimal
110,4,19,0.21880810024186342,59.16940001770854,0.037863751601202617,optimal
110,4,20,0.2097575930840709,65.42419991455972,0.011671027316524411,optimal
110,4,21,0.22525958483371913,48.22979983873665,0.05364190017782482,optimal
110,4,22,0.20456532821149648,43.62899996340275,0.00911591971975655,optimal
110,4,23,0.22135556125768008,55.72200007736683,0.0682382362800831,optimal
110,4,24,0.23145093093840574,56.18120008148253,0.02749306851209747,optimal
110,4,25,0.23163400443991192,68.02440015599132,0.0065013787004263475,optimal
110,4,26,0.2220233167670835,89.79450003243983,0.023835464627181148,optimal_inaccurate
110,4,27,0.23185045677360377,67.21149990335107,0.0005857204516004247,optimal
110,4,28,0.22268186222734457,38.02290000021458,0.042408527921133005,optimal
110,4,29,0.23703817433062008,50.59919995255768,0.0003958079710929336,optimal
110,4,30,0.22523470139459473,57.559499982744455,0.004273219069773449,optimal
110,4,31,0.24160579759226636,79.6034000813961,0.006833474227927595,optimal
110,4,32,0.21767208166389507,54.83279982581735,0.011252257924074659,optimal
110,4,33,0.20582491679956844,47.196200117468834,0.05319441463022385,optimal
110,4,34,0.21991449159404045,48.61870012246072,0.017962194691060515,optimal
110,4,35,0.21323157889034494,42.46679996140301,0.04268164085539458,optimal
110,4,36,0.2078057373400326,53.97410015575588,0.05287802709414892,optimal
110,4,37,0.22066105232913372,55.914900032803416,1.2434468733659103,optimal
110,4,38,0.21536769397580838,53.8933000061661,0.3810047142448195,optimal
110,4,39,0.20335598207945207,88.24579999782145,0.061061315148453386,optimal_inaccurate
110,4,40,0.23822063648134695,41.31200001575053,0.18241016016865508,optimal
110,4,41,0.22292058095065279,51.725100027397275,0.020486808956979206,optimal
110,4,42,0.20743205008471888,42.87609993480146,0.0055323782583859265,optimal
110,4,43,0.2281187255981129,36.883800057694316,0.04843458507766358,optimal
110,4,44,0.21958573452748764,82.15170004405081,0.03100256867553741,optimal
110,4,45,0.22699189753051985,60.375000117346644,0.0105800252779722,optimal
110,4,46,0.2132727571782944,89.26340006291866,0.016225686818704996,optimal_inaccurate
110,4,47,0.21958492301963362,49.03919994831085,0.017172900237488763,optimal
110,4,48,0.21777503305028006,75.70190005935729,0.0020771587238065355,optimal
110,4,49,0.21345222232573322,57.03350016847253,0.013806298381519675,optimal
110,4,50,0.23447395176451744,93.20550016127527,0.042891116345520314,optimal_inaccurate
110,4,51,0.22356973744179126,48.71949995867908,0.028365280260928043,optimal
110,4,52,0.22491115357847766,55.584599962458014,0.01891349681241644,optimal
110,4,53,0.213807592977743,44.15600001811981,0.0426594714607184,optimal
110,4,54,0.22502955357222432,39.27460010163486,0.0006016979123088361,optimal
110,4,55,0.19968615871498366,40.00800009816885,0.016609518677353226,optimal
110,4,56,0.2317616283031695,49.13210007362068,0.07307439297324814,optimal
110,4,57,0.2391503446186751,32.80890011228621,0.05430024777153332,optimal
110,4,58,0.2125180513275528,60.74109999462962,0.009955782010258665,optimal
110,4,59,0.22111238830765062,72.57460011169314,0.007823097697585844,optimal
110,4,60,0.2278578619777696,48.30470005981624,0.08615084380774474,optimal
110,4,61,0.2227403382767405,60.02440000884235,0.023399912646069592,optimal
110,4,62,0.20069314024359264,45.26810022071004,0.04513370438237416,optimal
110,4,63,0.2379993584348251,39.965899894014,0.016742971544932417,optimal
110,4,64,0.20576581965174134,43.265100102871656,0.025864319496622865,optimal
110,4,65,0.23252676269889924,51.1956000700593,0.01668143833744061,optimal
110,4,66,0.2237223686392282,50.77900015749037,0.044170616984646485,optimal
110,4,67,0.2131576447895611,44.26520015113056,1.0283070671617143,optimal
110,4,68,0.21913674420029883,50.825499929487705,0.004614416392603765,optimal
110,4,69,0.2340598496044145,63.53099993430078,0.20370806388787038,optimal
110,4,70,0.2103946462610378,88.66689982824028,1.3452476984368391,optimal_inaccurate
110,4,71,0.2051655966818161,46.087800059467554,0.5029682108641653,optimal
110,4,72,0.2305932311360713,39.046999998390675,0.1293481384099857,optimal
110,4,73,0.2063690911011881,88.59900012612343,1.3697379959238878,optimal_inaccurate
110,4,74,0.22756873324361584,43.318700045347214,0.08390582826839135,optimal
110,4,75,0.2310023705786117,41.70259996317327,0.09233610609219631,optimal
110,4,76,0.2130850517059659,36.61800012923777,0.04117391067601201,optimal
110,4,77,0.22928720366973265,89.58779997192323,1.68894563181004,optimal_inaccurate
110,4,78,0.21545825557189913,43.33729995414615,0.024871890708701903,optimal
110,4,79,0.23060596099536543,49.495500046759844,0.013808275813389077,optimal
110,4,80,0.22647887567606717,59.82259986922145,0.1257891375728981,optimal
110,4,81,0.21032827831581016,44.67139998450875,0.024766474497657516,optimal
110,4,82,0.24549995973097458,90.02180001698434,0.02372785608236142,optimal_inaccurate
110,4,83,0.21048633651268245,83.65039993077517,0.002110765975027898,optimal
110,4,84,0.2094600995310112,88.02220015786588,0.0058171849404022955,optimal
110,4,85,0.22827178985150262,64.5906999707222,0.013637319025809808,optimal
110,4,86,0.2305038321067454,43.35770010948181,0.013210100292883501,optimal
110,4,87,0.20392974703393096,48.114600125700235,0.0591883073543324,optimal
110,4,88,0.24046574470749807,98.47009996883571,0.019268976621014892,optimal_inaccurate
110,4,89,0.22858574759995115,52.350500132888556,0.020987740206822075,optimal
110,4,90,0.23049437724932234,52.308700047433376,0.006944477255319822,optimal
110,4,91,0.23742234193515466,88.85909989476204,0.013138010374498176,optimal
110,4,92,0.22740212953871874,41.55179997906089,0.05568896081125123,optimal
110,4,93,0.21884104521405467,50.89349998161197,0.018801456721195556,optimal
110,4,94,0.23292741641175876,56.00080010481179,0.013983809977394991,optimal
110,4,95,0.19809501606074448,89.31329986080527,0.06507998828608647,optimal
110,4,96,0.23353647971943578,63.269900158047676,0.01284563515554775,optimal
110,4,97,0.22468368251097764,88.25140004046261,0.013193161914381793,optimal
110,4,98,0.22804230487655586,71.14390004426241,0.0028689378234348305,optimal
110,4,99,0.22287909321134125,35.30720015987754,0.02466237155713199,optimal
110,4,100,0.21757531261432436,35.859799943864346,0.05518310233921659,optimal
110,4,101,0.23392581386524414,56.32629990577698,0.0176664695416823,optimal
110,4,102,0.21091042798563958,58.71389992535114,0.0685696074803823,optimal
110,4,103,0.22567519299473293,46.63829994387925,0.07717933150486182,optimal
110,4,104,0.20743022280963389,40.7320000231266,1.8690601687060429,optimal
110,4,105,0.22285998888894293,73.20139999501407,1.7253565577003191,optimal
110,4,106,0.2115797714929723,72.62700004503131,0.0034005016065612142,optimal
110,4,107,0.21085261507826575,53.97879984229803,0.2513563787086568,optimal
110,4,108,0.22862505416506165,55.34369987435639,0.08462822973335303,optimal
110,4,109,0.21669633877256556,58.18969989195466,3.8498089964498807,optimal
110,4,110,0.2182052715476324,89.51610000804067,2.7741157631124382,optimal_inaccurate
110,4,111,0.2374841310809404,84.22109996899962,0.11823639405609117,optimal
110,4,112,0.19742699782277795,63.266900135204196,0.05186941796238127,optimal
110,4,113,0.201887011878031,80.62739996239543,0.616420654756465,optimal
110,4,114,0.2263375663778552,51.447799894958735,0.04016295995780304,optimal
110,4,115,0.2282200155670909,34.45159993134439,0.03359310008332404,optimal
110,4,116,0.2117078590514451,58.325499994680285,0.012543243746999111,optimal
110,4,117,0.21292101611348294,91.46749996580184,0.002961490244266389,optimal
110,4,118,0.21553735881602296,39.18999992311001,0.09389091711730276,optimal
110,4,119,0.23595114468256043,28.646299848333,0.057986332408561346,optimal
110,4,120,0.21143822602435616,61.76929990760982,2.5276312128378704,optimal
110,4,121,0.2361717659111864,52.43509984575212,3.4886402088918005,optimal
110,4,122,0.22159922792194164,88.07740011252463,0.5279642757321183,optimal
110,4,123,0.20412131732139588,87.12600008584559,0.09875674752390462,optimal_inaccurate
110,4,124,0.2237854599464273,49.57090015523136,0.018832715615136025,optimal
110,4,125,0.22903529358046112,63.36260004900396,0.012001979386805545,optimal
110,4,126,0.23729924384169807,71.80080004036427,0.01429782862520319,optimal
110,4,127,0.22650779620705638,47.674200031906366,0.05649158127402503,optimal
110,4,128,0.23760796611120868,40.33240000717342,0.1429561314405693,optimal
110,4,129,0.22398124711488024,87.87870011292398,0.06448022848792717,optimal_inaccurate
110,4,130,0.21484293075706962,50.09480006992817,0.07165343616327527,optimal
110,4,131,0.20158355806839615,50.622900016605854,2.243944852392695,optimal
110,4,132,0.217267296745947,98.35590003058314,0.18389757308575413,optimal_inaccurate
110,4,133,0.22249633798993176,49.25999999977648,1.058222994267792,optimal
110,4,134,0.22997749531941808,51.957600051537156,1.7937417153720068,optimal
110,4,135,0.20989211049165057,66.69669994153082,0.007211860852003262,optimal
110,4,136,0.23258428101367165,39.43559993058443,0.016233421737555206,optimal
110,4,137,0.23452254417944643,94.69699999317527,0.0005705898969643737,optimal_inaccurate
110,4,138,0.22058389070847442,82.15559995733202,0.02959570255380602,optimal
110,4,139,0.21824592683913346,41.92210012115538,0.03007008983416514,optimal
110,4,140,0.2215272025058357,44.878199929371476,0.04415349255489822,optimal
110,4,141,0.23488560425422664,48.64529985934496,0.17897741039343407,optimal
110,4,142,0.23909605374780904,44.835299951955676,0.6289860156793724,optimal
110,4,143,0.22097635528928822,41.72799992375076,0.14181888894768835,optimal
110,4,144,0.23129695896300564,90.69039998576045,0.5324635713892807,optimal_inaccurate
110,4,145,0.24071831443180688,63.760400051251054,0.035928041982002376,optimal
110,4,146,0.203072937786215,39.92310003377497,0.3451114417060719,optimal
110,4,147,0.22597384725586409,97.68759994767606,0.10078994198283775,optimal_inaccurate
110,4,148,0.21626212816587545,64.23570006154478,0.4993389274255596,optimal
110,4,149,0.23728392582819005,54.488500114530325,0.6077000293903717,optimal
110,4,150,0.19592264636207102,58.96820011548698,4.503879737478193,optimal
110,4,151,0.22344645741302446,81.34559984318912,1.3534170339459048,optimal
110,4,152,0.2181991596105247,51.61339999176562,0.07319077646713153,optimal
110,4,153,0.20205822833160686,95.57819995097816,0.23519923662570602,optimal_inaccurate
110,4,154,0.2237911527622466,33.52959989570081,0.07449371027889326,optimal
110,4,155,0.23389652241327397,35.207999870181084,0.06928945074328025,optimal
110,4,156,0.23100079067670637,57.52739985473454,1.126218732637441,optimal
110,4,157,0.22853014314253642,66.42900011502206,2.1744384209297416,optimal
110,4,158,0.23296563400985523,51.50560010224581,0.1436492231878863,optimal
