sigma_bar,sigma_mk_min_median,sigma_mk_min_p10,sigma_mk_min_p90,sigma_mk_min_min,sigma_mk_min_max,cost_median,cost_p10,cost_p90,cost_min,cost_max,solve_mean_median,solve_mean_p10,solve_mean_p90,solve_mean_min,solve_mean_max,K_opt_mean_median,K_opt_mean_p10,K_opt_mean_p90,K_opt_mean_min,K_opt_mean_max,rmse_median,rmse_p10,rmse_p90,rmse_min,rmse_max,ISE_median,ISE_p10,ISE_p90,ISE_min,ISE_max,IAE_median,IAE_p10,IAE_p90,IAE_min,IAE_max,slack_max_median,slack_max_p10,slack_max_p90,slack_max_min,slack_max_max,solver_opt_rate_median,solver_opt_rate_p10,solver_opt_rate_p90,solver_opt_rate_min,solver_opt_rate_max,group
0.7000000000000001,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,1344.9923819024116,1344.9923819024116,1344.9923819024116,1344.9923819024116,1344.9923819024116,180.0,180.0,180.0,180.0,180.0,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0,0.0,0.0,0.0,0.0,N_loc=1000
0.8,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,1061.7121679801494,1061.7121679801494,1061.7121679801494,1061.7121679801494,1061.7121679801494,180.0,180.0,180.0,180.0,180.0,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0,0.0,0.0,0.0,0.0,N_loc=1000
0.9,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,0.2861781556708072,1040.7197224767879,1040.7197224767879,1040.7197224767879,1040.7197224767879,1040.7197224767879,180.0,180.0,180.0,180.0,180.0,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,0.1891355832449142,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,3.7827114249915866e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,5.1166495495087036e-05,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0002698500479954364,0.0,0.0,0.0,0.0,0.0,N_loc=1000
0.1,0.19784494580936798,0.19784494580936798,0.19784494580936798,0.19784494580936798,0.19784494580936798,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,149.32304775963226,149.32304775963226,149.32304775963226,149.32304775963226,149.32304775963226,20.0,20.0,20.0,20.0,20.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.00042969312268927327,0.00042969312268927327,0.00042969312268927327,0.00042969312268927327,0.00042969312268927327,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.2,0.2012544485863776,0.2012544485863776,0.2012544485863776,0.2012544485863776,0.2012544485863776,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,348.44924602657557,348.44924602657557,348.44924602657557,348.44924602657557,348.44924602657557,52.0,52.0,52.0,52.0,52.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.00043429253256526085,0.00043429253256526085,0.00043429253256526085,0.00043429253256526085,0.00043429253256526085,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.30000000000000004,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,768.6098528405031,768.6098528405031,768.6098528405031,768.6098528405031,768.6098528405031,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,128.33333333333334,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.0001857121615657983,0.0001857121615657983,0.0001857121615657983,0.0001857121615657983,0.0001857121615657983,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.4,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,1044.8087742552161,1044.8087742552161,1044.8087742552161,1044.8087742552161,1044.8087742552161,160.0,160.0,160.0,160.0,160.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.0001704586851476577,0.0001704586851476577,0.0001704586851476577,0.0001704586851476577,0.0001704586851476577,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.5,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,1236.9147411858041,1236.9147411858041,1236.9147411858041,1236.9147411858041,1236.9147411858041,180.0,180.0,180.0,180.0,180.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.6,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,991.8463459859291,991.8463459859291,991.8463459859291,991.8463459859291,991.8463459859291,180.0,180.0,180.0,180.0,180.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.7000000000000001,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,991.0962659244736,991.0962659244736,991.0962659244736,991.0962659244736,991.0962659244736,180.0,180.0,180.0,180.0,180.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.8,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,989.133252762258,989.133252762258,989.133252762258,989.133252762258,989.133252762258,180.0,180.0,180.0,180.0,180.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
0.9,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.24259836117636377,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,0.004301384275262123,999.8357814426223,999.8357814426223,999.8357814426223,999.8357814426223,999.8357814426223,180.0,180.0,180.0,180.0,180.0,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,0.18932739993371023,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,5.679821996624679e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,7.68734504231645e-07,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.00017489490769692097,0.0,0.0,0.0,0.0,0.0,N_loc=500_retest
