K,seed,step,solve_time_ms,sigma_min_Mk,slack_inf,K_opt,solver_status
610,3,199,52.78260004706681,1.0947169468300813,0.0001042229395830083,610.0,optimal
610,4,0,180.24619994685054,0.643290971241873,0.0002610993037345489,610.0,optimal
610,4,1,158.56719994917512,0.9403119998222783,0.00019443740668342044,610.0,optimal
610,4,2,127.27039982564747,0.9523285770763109,0.00035767735019561126,610.0,optimal
610,4,3,103.66960009559989,0.9930064885112616,0.0005049555503032256,610.0,optimal
610,4,4,100.60910019092262,1.0071361414125863,0.00035983455465294435,610.0,optimal
610,4,5,108.04690001532435,0.9904942135349739,0.00046315125412125694,610.0,optimal
610,4,6,98.57990010641515,0.9960466615168451,0.00036237962782015905,610.0,optimal
610,4,7,88.29600014723837,0.9756232049498057,0.00028214828303584945,610.0,optimal
610,4,8,102.7394998818636,0.9676865991662043,0.0002995983421451159,610.0,optimal
610,4,9,87.24340004846454,0.9641811707284527,0.00027095635491502536,610.0,optimal
610,4,10,90.84889991208911,0.9020944094735251,0.00020006276125878047,610.0,optimal
610,4,11,112.46940004639328,0.88290787672573,0.00016693083264764005,610.0,optimal
610,4,12,115.13949977234006,0.8699958375697352,5.370065812449902e-05,610.0,optimal
610,4,13,140.53839980624616,0.9025718501736495,0.0001939212608772594,610.0,optimal
610,4,14,173.5107998829335,0.923425585872964,0.00020422449006056497,610.0,optimal
610,4,15,165.55529995821416,0.9252783122422392,0.00021876921502175743,610.0,optimal
610,4,16,153.04429992102087,0.9503238908414943,0.00019769428203079671,610.0,optimal
610,4,17,109.647799981758,0.9685559212524282,0.0001649046613448019,610.0,optimal
610,4,18,174.85069995746017,0.9405042179934232,0.00022744853483995243,610.0,optimal
610,4,19,155.05309985019267,0.9843598860676163,0.00013966851797648995,610.0,optimal
610,4,20,143.98029982112348,0.997331394699113,0.0001821009970592173,610.0,optimal
610,4,21,179.03799982741475,0.9695823906142353,0.00019264237656956755,610.0,optimal
610,4,22,109.53329992480576,1.0026725213753451,0.0001296488466822252,610.0,optimal
610,4,23,172.481199959293,0.9758321628804785,0.00020351131077377704,610.0,optimal
610,4,24,145.94519999809563,0.9650068830119691,0.00020599527650776804,610.0,optimal
610,4,25,175.94169988296926,0.9675453942346053,0.00019728759558421068,610.0,optimal
610,4,26,153.68189988657832,0.9511673395979506,0.00023197002914497638,610.0,optimal
610,4,27,127.92140012606978,0.9578236142656722,0.00020443175856310006,610.0,optimal
610,4,28,152.78390003368258,0.956158924991032,0.0001874235440930243,610.0,optimal
610,4,29,169.81619992293417,0.9581945254089878,0.0002362581906596754,610.0,optimal
610,4,30,138.2501998450607,0.9635900083162713,0.0002135890377058687,610.0,optimal
610,4,31,142.5390997901559,0.9548286393335185,0.00022754792207127652,610.0,optimal
610,4,32,120.16709987074137,0.9151349301335464,0.00019966058543454443,610.0,optimal
610,4,33,125.71479985490441,0.9238814849861778,0.00013361861580348037,610.0,optimal
610,4,34,114.2452999483794,0.9247430236097053,0.0002091495778744699,610.0,optimal
610,4,35,125.89329993352294,0.8820354210833083,0.00022067437339945865,610.0,optimal
610,4,36,111.11810011789203,0.907266859205471,0.00019167475365381334,610.0,optimal
610,4,37,117.52010020427406,0.8685428740120315,0.0001977419930309289,610.0,optimal
610,4,38,164.67430000193417,0.8857581965752143,0.00025287870072699845,610.0,optimal
610,4,39,173.99819986894727,0.9185006280711392,0.00022699292575759206,610.0,optimal
610,4,40,194.00699995458126,0.9396782269293432,0.00024373719340068216,610.0,optimal
610,4,41,125.03710016608238,0.9202937813692865,0.00020052300039327325,610.0,optimal
610,4,42,145.39250009693205,0.8804807500740439,0.0001967203770484875,610.0,optimal
610,4,43,148.9560001064092,0.875248823115343,0.0001945165809750128,610.0,optimal
610,4,44,168.48129988647997,0.8607138595584546,0.0002162332710446851,610.0,optimal
610,4,45,135.24030009284616,0.8803379138516463,0.00019824099516749626,610.0,optimal
610,4,46,160.8942998573184,0.8758595203149294,0.00021580881937604122,610.0,optimal
610,4,47,166.23630002141,0.8805855523364586,0.00022288999465970702,610.0,optimal
610,4,48,127.84810015000403,0.8906155147620957,0.0001674259254172471,610.0,optimal
610,4,49,135.37140004336834,0.8757593541015639,0.00018429834778643404,610.0,optimal
610,4,50,109.60870003327727,0.8751760389642267,0.00015776331516930455,610.0,optimal
610,4,51,134.86550003290176,0.8916247731303124,0.00017471683638888827,610.0,optimal
610,4,52,131.5633999183774,0.8796005920380625,0.00017349367220425866,610.0,optimal
610,4,53,133.63360008224845,0.8808987521660592,0.00019928136578765932,610.0,optimal
610,4,54,104.6762999612838,0.9015492773547334,0.00014178798398587183,610.0,optimal
610,4,55,115.46849994920194,0.8957827032126319,0.00017147832334750532,610.0,optimal
610,4,56,103.41110010631382,0.9328344069107808,0.00016575867928512962,610.0,optimal
610,4,57,128.43200005590916,0.9159794784506555,0.00017375872717017887,610.0,optimal
610,4,58,109.23719988204539,0.9453447108084253,9.691918703027777e-05,610.0,optimal
610,4,59,138.46419984474778,0.9216467128033409,0.00016159732336411405,610.0,optimal
610,4,60,135.89080004021525,0.942784376346329,0.00017300095106445506,610.0,optimal
610,4,61,139.86660004593432,0.9384213839867345,0.00016738502549077313,610.0,optimal
610,4,62,134.11470013670623,0.965231602729981,0.00015588553828087108,610.0,optimal
610,4,63,151.43460012041032,0.9741503925951892,0.0001846946550959691,610.0,optimal
610,4,64,139.67459998093545,0.9621692635588414,0.00018500879027868924,610.0,optimal
610,4,65,145.0499000493437,0.9628946336637375,0.0001431466964087393,610.0,optimal
610,4,66,121.89449998550117,0.966166033035413,0.0001711707286228038,610.0,optimal
610,4,67,139.01659986004233,0.972261196732579,0.00015553739973502695,610.0,optimal
610,4,68,123.6750001553446,0.9676293510860262,0.00011165277490075982,610.0,optimal
610,4,69,119.9327998328954,0.9611064217361119,0.00013114659929248053,610.0,optimal
610,4,70,135.03789994865656,0.9667536204683304,0.00013534025995146548,610.0,optimal
610,4,71,124.2763998452574,0.9861741277084336,0.0001690757089814161,610.0,optimal
610,4,72,142.45439996011555,0.9775954337152533,0.00014223510286457563,610.0,optimal
610,4,73,135.8565001282841,0.9822708529645079,0.00016070814444960708,610.0,optimal
610,4,74,142.91699999012053,0.9797331709122435,0.00014936902091680822,610.0,optimal
610,4,75,141.8171999976039,0.9830474712430923,0.00016219758101846283,610.0,optimal
610,4,76,138.51810013875365,0.991980942148069,0.0001592678864169218,610.0,optimal
610,4,77,151.1278001125902,0.9987238364179996,0.0001563942376781839,610.0,optimal
610,4,78,136.68660004623234,0.9948182204220126,0.00015679934855623482,610.0,optimal
610,4,79,132.96239986084402,0.9914586278831309,0.0001324477699820522,610.0,optimal
610,4,80,144.09360010176897,1.0047499825990098,0.00016667986004031542,610.0,optimal
610,4,81,143.22689990513027,1.0009412354165015,0.00014384565137843408,610.0,optimal
610,4,82,130.70900016464293,0.9807157565717195,0.00016795040433481177,610.0,optimal
610,4,83,178.453000029549,1.015982000139762,0.00014665503582015184,610.0,optimal
610,4,84,132.93020008131862,0.9953163773820567,0.0001688377265987292,610.0,optimal
610,4,85,131.91670016385615,0.9967906932157234,0.00014115570344950236,610.0,optimal
610,4,86,147.2245000768453,1.000031783209112,0.00015508204319081542,610.0,optimal
610,4,87,152.34700008295476,0.9997397030140431,0.00012463878356149512,610.0,optimal
610,4,88,119.19660004787147,0.9996586708666712,0.00011357285612968088,610.0,optimal
610,4,89,123.44050011597574,1.0023974895622672,0.00016238443813215985,610.0,optimal
610,4,90,116.99240002781153,1.000065900053184,0.00015364166335969388,610.0,optimal
610,4,91,129.32710000313818,1.0149227634042188,0.0001417018876589264,610.0,optimal
610,4,92,119.55179995857179,1.0112200811370509,0.00015426101156029237,610.0,optimal
610,4,93,116.24360014684498,1.0097655531358702,0.00013594196575554936,610.0,optimal
610,4,94,114.722799975425,1.0109064008085862,0.000129015281091469,610.0,optimal
610,4,95,113.3846000302583,0.9966086949555389,0.00012153728137372837,610.0,optimal
610,4,96,115.89280003681779,1.0202932545955172,0.00013803400368579168,610.0,optimal
610,4,97,114.63609989732504,0.995194374290749,0.00015037379418175197,610.0,optimal
610,4,98,128.83140007033944,1.0261391827547763,0.00012639551352368816,610.0,optimal
610,4,99,123.95139993168414,0.9877719048424138,0.00013733309299559647,610.0,optimal
610,4,100,130.69150014780462,1.0183049846040835,0.00011402013058556607,610.0,optimal
610,4,101,118.15499980002642,0.9776023282150071,0.00015023775482216037,610.0,optimal
610,4,102,112.67290008254349,1.0247624252818262,0.00012762115582699426,610.0,optimal
610,4,103,115.59280008077621,0.9921023804197324,0.00015788142133470352,610.0,optimal
610,4,104,108.94259996712208,1.0335808219734275,0.00014960719423427667,610.0,optimal
610,4,105,115.96499988809228,1.0056494117704402,0.0001580011291691905,610.0,optimal
610,4,106,110.54089991375804,1.019958731522421,0.00011953776206464795,610.0,optimal
610,4,107,110.18049996346235,1.0097041816173569,0.00010764932855235316,610.0,optimal
610,4,108,113.2839999627322,1.0103650859813267,0.00011031335093798422,610.0,optimal
610,4,109,112.94750007800758,1.0168931730377488,0.00014589688648468683,610.0,optimal
610,4,110,113.69569995440543,1.0122541565012637,0.00014202570817365025,610.0,optimal
610,4,111,119.49989991262555,1.0189116173514217,0.00013298539748024668,610.0,optimal
610,4,112,110.11819983832538,1.0151144302269495,9.085671076989728e-05,610.0,optimal
610,4,113,106.20180005207658,1.0216343407918498,8.406796123667574e-05,610.0,optimal
610,4,114,93.90190010890365,1.0294828238889506,0.00013109806884771403,610.0,optimal
610,4,115,116.78609997034073,1.029561076865019,0.00013700556409314274,610.0,optimal
610,4,116,118.29670006409287,1.0240381708838706,0.00013099646753905609,610.0,optimal
610,4,117,96.40830010175705,1.043620642049994,0.00012309081709225024,610.0,optimal
610,4,118,95.85330006666481,1.0404622081284978,0.00012737125059427985,610.0,optimal
610,4,119,113.97669999860227,1.0522360423788686,0.00014048059631009737,610.0,optimal
610,4,120,113.40229981578887,1.0547933971410917,0.00014657371485386278,610.0,optimal
610,4,121,103.07310009375215,1.0554375808006724,0.00011274480234225595,610.0,optimal
610,4,122,97.81370009295642,1.051867562030006,0.00010032718224880068,610.0,optimal
610,4,123,101.34910000488162,1.0575369661080403,0.00010543390261306008,610.0,optimal
610,4,124,97.92199986986816,1.0464004742226687,0.00010284131911229082,610.0,optimal
610,4,125,293.6050998978317,1.058636103077277,0.00012031908437891766,610.0,optimal
610,4,126,92.62250014580786,1.0596486484241803,0.00011982414756842364,610.0,optimal
610,4,127,108.84649981744587,1.0781065316274148,0.00013101927313088137,610.0,optimal
610,4,128,90.66589991562068,1.0854972898596678,9.918698322976217e-05,610.0,optimal
610,4,129,89.87800008617342,1.0749832379603756,0.00010145222314688315,610.0,optimal
610,4,130,92.88640017621219,1.0873930332067943,0.00010116106625178729,610.0,optimal
610,4,131,91.94609988480806,1.0946377224552015,0.00012313925259284142,610.0,optimal
610,4,132,89.51570000499487,1.089439861515372,0.00011017760650937968,610.0,optimal
610,4,133,96.85810003429651,1.1053625593147856,0.00012026690733943059,610.0,optimal
610,4,134,95.05320014432073,1.098554554259258,0.00011280198775662658,610.0,optimal
610,4,135,94.50279991142452,1.0945716364215958,0.00011733256223499693,610.0,optimal
610,4,136,103.38970017619431,1.1053261189225974,8.932565741108833e-05,610.0,optimal
610,4,137,100.7288999389857,1.108487748715429,0.00012615491619035488,610.0,optimal
610,4,138,97.08409989252687,1.1173482457467785,0.00011888731600441483,610.0,optimal
610,4,139,85.35680011846125,1.1055727372083097,6.913868997707504e-05,610.0,optimal
610,4,140,85.35529999062419,1.116204734836284,9.295388849684939e-05,610.0,optimal
610,4,141,85.17430000938475,1.1073003331594091,8.164278080020237e-05,610.0,optimal
610,4,142,90.16899997368455,1.1176894947841893,8.312409753938766e-05,610.0,optimal
610,4,143,96.27700014971197,1.1025090250201321,8.169073981198211e-05,610.0,optimal
610,4,144,90.90810013003647,1.097869837464347,7.496588430351729e-05,610.0,optimal
610,4,145,91.53330000117421,1.0756384058760793,8.980210361975007e-05,610.0,optimal
610,4,146,103.40090002864599,1.0961195022879062,6.273741364335581e-05,610.0,optimal
610,4,147,93.564199982211,1.0867185187261872,7.62533627186838e-05,610.0,optimal
610,4,148,88.234500028193,1.087642242205184,0.00011284684083094644,610.0,optimal
610,4,149,96.07920004054904,1.0746153930443998,0.00011133060076093746,610.0,optimal
610,4,150,72.36490002833307,1.0834723477885677,9.795004395671778e-05,610.0,optimal
610,4,151,102.16330015100539,1.064231437685678,7.65052296960153e-05,610.0,optimal
610,4,152,97.07289980724454,1.101348364578277,6.792165500048746e-05,610.0,optimal
610,4,153,94.44869984872639,1.088831345394565,8.889089128062574e-05,610.0,optimal
610,4,154,83.47029983997345,1.0976417185258809,8.040476272468274e-05,610.0,optimal
610,4,155,73.47359997220337,1.0978104271907632,0.00010688332447037197,610.0,optimal
610,4,156,84.79909994639456,1.0902802856495102,9.766413025971658e-05,610.0,optimal
610,4,157,87.94819982722402,1.0985518759395938,8.596291489986155e-05,610.0,optimal
610,4,158,87.67380006611347,1.0948435989869525,0.00010544039204074865,610.0,optimal
610,4,159,87.70809997804463,1.1040357562895,5.4919843961835985e-05,610.0,optimal
610,4,160,92.57600014097989,1.1126452123183506,8.315208798838775e-05,610.0,optimal
610,4,161,94.75550008937716,1.116093910964082,5.7563929553357245e-05,610.0,optimal
610,4,162,85.27019992470741,1.110883865465015,0.00010091947221421127,610.0,optimal
610,4,163,73.862100020051,1.1212335492099532,7.422582154452918e-05,610.0,optimal
610,4,164,74.79170011356473,1.1060962288170426,8.213311169528171e-05,610.0,optimal
610,4,165,73.74699995853007,1.1062833539766297,0.00010912429465904594,610.0,optimal
610,4,166,73.99090006947517,1.118118889570807,0.00010220596896193898,610.0,optimal
610,4,167,72.64239992946386,1.1234676107056054,0.00010869828994779584,610.0,optimal
610,4,168,96.18839994072914,1.110458170815361,9.14454291995646e-05,610.0,optimal
610,4,169,68.42990010045469,1.1082746098808365,8.090033139376103e-05,610.0,optimal
610,4,170,64.90810005925596,1.0911850436267156,9.679941739571366e-05,610.0,optimal
610,4,171,67.11030006408691,1.1132538152904814,9.507740645999673e-05,610.0,optimal
610,4,172,73.1398998759687,1.1117295911594234,7.072528100347453e-05,610.0,optimal
610,4,173,65.633499994874,1.1028939839981313,0.00010637364593907602,610.0,optimal
610,4,174,82.02370000071824,1.1130818507659397,9.057473339686162e-05,610.0,optimal
610,4,175,79.11400008015335,1.1032298607625284,8.7889590983365e-05,610.0,optimal
610,4,176,74.8044999781996,1.1072420288827918,8.551577860376586e-05,610.0,optimal
610,4,177,74.71859990619123,1.1096630226757995,9.922100910110842e-05,610.0,optimal
610,4,178,61.65889999829233,1.0825541615863692,0.00010103439739001725,610.0,optimal
610,4,179,76.3304999563843,1.0915775153240095,0.00010415761402838476,610.0,optimal
610,4,180,76.59710012376308,1.0793557057126735,0.0001083007323182973,610.0,optimal
610,4,181,52.816799841821194,1.0876379210636962,9.504737338764037e-05,610.0,optimal
610,4,182,52.800900069996715,1.0748092333765003,9.023167632121948e-05,610.0,optimal
610,4,183,73.30069993622601,1.099366472800871,0.00010820060464213263,610.0,optimal
610,4,184,77.53959996625781,1.0700655840497224,0.00010205704764757703,610.0,optimal
610,4,185,52.83610010519624,1.0920604389259103,8.146324537037453e-05,610.0,optimal
610,4,186,52.8070000000298,1.0869180622427141,0.00010032794359469155,610.0,optimal
610,4,187,51.57100013457239,1.0909241672972996,9.611984335743631e-05,610.0,optimal
610,4,188,80.21459984593093,1.0914452884431642,6.945970790520929e-05,610.0,optimal
610,4,189,65.20519987680018,1.095321445752546,9.185212629242197e-05,610.0,optimal
610,4,190,51.70269985683262,1.0896633224674654,5.7884596033236e-05,610.0,optimal
610,4,191,66.12480012699962,1.101057213738006,8.624138802764309e-05,610.0,optimal
610,4,192,63.46330000087619,1.0988855587288442,8.724709144377767e-05,610.0,optimal
610,4,193,50.82069989293814,1.0943423232057392,9.071941284099924e-05,610.0,optimal
610,4,194,87.70899986848235,1.1053991365483207,9.493241363494724e-05,610.0,optimal
610,4,195,61.228200094774365,1.084416339157642,9.306803085371184e-05,610.0,optimal
610,4,196,62.36870004795492,1.0920036218511644,0.00010917337214087018,610.0,optimal
610,4,197,60.69519999437034,1.087420486046696,0.00010112091084204466,610.0,optimal
610,4,198,62.15030001476407,1.080854210434246,0.00010682802093787397,610.0,optimal
610,4,199,77.22770003601909,1.0749222316070952,0.00010065530905797923,610.0,optimal
660,0,0,145.12400003150105,0.6747195619230291,0.00024305582987148384,660.0,optimal
660,0,1,178.0041998717934,0.9995145677304598,0.00022364126415824425,660.0,optimal
660,0,2,137.40619993768632,1.0102925459179368,0.0003465735196631551,660.0,optimal
660,0,3,89.43059993907809,1.0262991151421466,0.0004725284016366706,660.0,optimal
660,0,4,109.52119994908571,1.0496225260101741,0.0004703686603041994,660.0,optimal
660,0,5,94.28279986605048,1.0641113768741617,0.0004945711935587746,660.0,optimal
660,0,6,75.67010005004704,1.041109187175601,0.00030050701634637075,660.0,optimal
660,0,7,78.4953001420945,0.9987627405739126,0.0002526996640036516,660.0,optimal
660,0,8,81.1968999914825,1.0022631362078842,0.00022111273522599484,660.0,optimal
660,0,9,80.27029992081225,0.9983266446550745,0.00029447005523635034,660.0,optimal
660,0,10,84.94130009785295,0.9849984600510975,0.00023232250215627834,660.0,optimal
660,0,11,88.24550011195242,0.9451282561731675,0.00013043920439114237,660.0,optimal
660,0,12,94.43200007081032,0.9014901065730884,0.00015458708956237683,660.0,optimal
660,0,13,111.29579995758832,0.9271778396636047,0.00017051152735286437,660.0,optimal
660,0,14,119.59999985992908,0.9600437466428621,0.0001735910170978313,660.0,optimal
660,0,15,142.7632998675108,0.9421663761041214,0.000189543651563303,660.0,optimal
660,0,16,147.86230004392564,0.9921433690996425,0.00014693535511976034,660.0,optimal
660,0,17,161.86639992520213,1.0022937380239045,0.00017752617409688232,660.0,optimal
660,0,18,134.28839994594455,1.0015765555362826,0.00018982439879473964,660.0,optimal
660,0,19,171.3387998752296,1.0224494591567401,0.00021328758424167017,660.0,optimal
660,0,20,143.87609995901585,1.0319369489513763,0.00021210648711273095,660.0,optimal
660,0,21,137.14389991946518,1.0244495985232946,0.00016692677024364894,660.0,optimal
660,0,22,100.39289994165301,1.027096940431523,0.00015709557681053542,660.0,optimal
660,0,23,138.67149990983307,1.0205483095577128,0.00020295510608980686,660.0,optimal
660,0,24,154.66980007477105,1.0177341068160237,0.00020243767540357026,660.0,optimal
660,0,25,152.9918999876827,1.009508715849404,0.00020334498630049936,660.0,optimal
660,0,26,164.99299998395145,1.0064720072012154,0.00021063476674788756,660.0,optimal
660,0,27,114.36960007995367,0.9985444596980046,0.00017626606355507018,660.0,optimal
660,0,28,96.78809996694326,1.0298165959931695,0.00015974189435561274,660.0,optimal
660,0,29,152.14619995094836,0.9875222662444727,0.00023339491608137284,660.0,optimal
660,0,30,107.00420010834932,0.9878688055411027,0.00016411824233288953,660.0,optimal
660,0,31,144.89430002868176,0.9897396493184901,0.00022388080085300048,660.0,optimal
660,0,32,150.53869993425906,0.9904589983881535,0.00023493291985063485,660.0,optimal
660,0,33,107.65939997509122,0.9924765529187491,0.0001614120103349255,660.0,optimal
660,0,34,106.58080014400184,0.9995993275259271,0.0001259800165105777,660.0,optimal
660,0,35,118.49070014432073,0.9620748811854921,0.00015066312242941428,660.0,optimal
660,0,36,125.54330006241798,0.965980548174009,0.00020868165021847515,660.0,optimal
660,0,37,117.38569987937808,0.9721889215869535,0.00019733618665253912,660.0,optimal
660,0,38,135.36900002509356,0.9717239735626212,0.00017551276035890223,660.0,optimal
660,0,39,135.59240009635687,0.936379285920255,0.00018428863371326026,660.0,optimal
660,0,40,155.0207999534905,0.8988793007687557,0.00020398769574300497,660.0,optimal
660,0,41,158.6813998874277,0.9281606006687231,0.00020040452554116424,660.0,optimal
660,0,42,160.89430009014904,0.9147323745525361,0.0002079619959087117,660.0,optimal
660,0,43,129.03780001215637,0.9240016143486647,0.00017931125186724947,660.0,optimal
660,0,44,144.98459990136325,0.9236691120327007,0.00021191018584694734,660.0,optimal
660,0,45,108.9818999171257,0.9427066421656931,0.0001560841979417203,660.0,optimal
660,0,46,151.63850015960634,0.926957550086412,0.00019090293124280155,660.0,optimal
660,0,47,127.47919978573918,0.9342913004483866,0.00018549701669154218,660.0,optimal
660,0,48,126.98890012688935,0.9309845875341852,0.00018678413665640565,660.0,optimal
660,0,49,103.6922000348568,0.949137393701616,0.00013300978778486787,660.0,optimal
660,0,50,126.02750002406538,0.9471344436102507,0.00019393023845771026,660.0,optimal
660,0,51,109.36760017648339,0.9541856027496041,0.00016504998005340568,660.0,optimal
660,0,52,121.65579991415143,0.9645226420245812,0.00018271934093979907,660.0,optimal
660,0,53,120.91320008039474,0.9533681829138775,0.00016535328384102049,660.0,optimal
660,0,54,126.47330015897751,0.9819434431822686,0.00018171911541672799,660.0,optimal
660,0,55,124.56739996559918,0.9659267746502463,0.00014451587389296538,660.0,optimal
660,0,56,143.21920019574463,0.9749843905221501,0.00016985599797798455,660.0,optimal
660,0,57,134.29199997335672,1.0088030705825766,0.00019366553222680794,660.0,optimal
660,0,58,118.49100003018975,0.9762663807923534,0.00017936428281990882,660.0,optimal
660,0,59,123.11489996500313,0.9882293158678787,0.00015198187270803933,660.0,optimal
660,0,60,139.23910004086792,0.9852214711636832,0.00015393115124522706,660.0,optimal
660,0,61,144.6980000473559,1.012867490616876,0.00016302871940744736,660.0,optimal
660,0,62,124.52220008708537,0.9789141721610253,9.46963015654592e-05,660.0,optimal
660,0,63,145.32439992763102,0.9830418711234187,0.00015392230866894166,660.0,optimal
660,0,64,146.60719991661608,1.0108502177115566,0.00018721177160174713,660.0,optimal
660,0,65,164.7977998945862,1.0057130167572517,0.0001822445048641955,660.0,optimal
660,0,66,142.15719979256392,1.017155480524837,0.00018276329920423041,660.0,optimal
660,0,67,154.5601999387145,1.0156431097037535,0.00014021555448748995,660.0,optimal
660,0,68,153.8867000490427,1.0214386427618547,0.00018788731598255254,660.0,optimal
660,0,69,152.4082999676466,1.0352826192674982,0.00017809423009723847,660.0,optimal
660,0,70,150.1692000310868,1.040256668583334,0.00020074346719150334,660.0,optimal
660,0,71,141.79670019075274,1.0454094636471014,0.00019496974164566358,660.0,optimal
660,0,72,156.5660999622196,1.0460446778002117,0.00019518459548196636,660.0,optimal
660,0,73,153.9729000069201,1.039239945934189,0.00017311271868508958,660.0,optimal
660,0,74,132.48650007881224,1.0473975353278178,0.00019357651213421713,660.0,optimal
660,0,75,129.86609991639853,1.0434506314417473,0.00015811767158309972,660.0,optimal
660,0,76,145.55680006742477,1.0496856673837356,0.00013556988519506535,660.0,optimal
660,0,77,110.90900003910065,1.0438966395832883,0.00015864832260280596,660.0,optimal
660,0,78,130.0851998385042,1.0114646293135616,0.00017111320261091475,660.0,optimal
660,0,79,139.12130007520318,1.0467801674926978,0.00015162492041539461,660.0,optimal
660,0,80,140.07039996795356,1.0469934630774995,0.00017164223101536822,660.0,optimal
660,0,81,139.99040005728602,1.0477202019782212,0.0001604460427841411,660.0,optimal
660,0,82,120.98990008234978,1.053338800211835,0.00015551348207096992,660.0,optimal
660,0,83,139.3965999595821,1.0403415834173688,0.00016638676044481923,660.0,optimal
660,0,84,117.64899990521371,1.0487245053655787,0.00015422863830544465,660.0,optimal
660,0,85,120.53550011478364,1.044474840092595,0.00016298347692503165,660.0,optimal
660,0,86,121.71169999055564,1.0355464573129847,0.00016458051354037418,660.0,optimal
660,0,87,120.66980008967221,1.034961843254334,0.00017043138770009514,660.0,optimal
660,0,88,123.69080004282296,1.0275549710947502,0.0001684935862339296,660.0,optimal
660,0,89,120.64029998145998,1.0401072473885409,0.0001490279420498106,660.0,optimal
660,0,90,140.1472999714315,1.0438002740674943,0.0001710433907747928,660.0,optimal
660,0,91,130.63570018857718,1.0540673218292533,0.00014587753816536133,660.0,optimal
660,0,92,136.51280011981726,1.0373246062214347,0.00016225348852993727,660.0,optimal
660,0,93,111.66880000382662,1.0426595354198922,0.00012796154745822055,660.0,optimal
660,0,94,132.24129984155297,1.0458924566190326,0.00012286320320888079,660.0,optimal
660,0,95,114.89560012705624,1.0383535969588862,0.00013986312489760257,660.0,optimal
660,0,96,139.8944000247866,1.0429455002663013,0.00015438129730893128,660.0,optimal
660,0,97,108.1441999413073,1.0423804960454843,0.00011605679535950592,660.0,optimal
660,0,98,124.14159998297691,1.050371720835373,0.0001551315805202505,660.0,optimal
660,0,99,109.03370007872581,1.0436356044707769,0.00014763411257044787,660.0,optimal
660,0,100,108.33630012348294,1.0472994614668902,0.00012181651827979548,660.0,optimal
660,0,101,108.97319996729493,1.0536047411753617,0.0001509363589360629,660.0,optimal
660,0,102,105.60779995284975,1.049504558041676,0.0001414129177926541,660.0,optimal
660,0,103,122.83389992080629,1.0530412055933316,0.0001587901517728968,660.0,optimal
660,0,104,104.6146999578923,1.045840751155846,0.0001489857567905382,660.0,optimal
660,0,105,123.2024000491947,1.0533120624435457,0.00014109656844665114,660.0,optimal
660,0,106,109.84110017307103,1.0474441672711177,0.00012401217239016747,660.0,optimal
660,0,107,109.22630014829338,1.0526234103746814,0.00014190092038407205,660.0,optimal
660,0,108,110.28160015121102,1.0381041518339709,0.00011845330957421346,660.0,optimal
660,0,109,116.9193999376148,1.0590504589665661,0.00013521181862515555,660.0,optimal
660,0,110,106.82259988971055,1.0176591081991613,0.0001467907604530902,660.0,optimal
660,0,111,115.81310001201928,1.060816883090664,0.00013072401224682452,660.0,optimal
660,0,112,110.02500005997717,1.0466878251400022,0.00015313332977684137,660.0,optimal
660,0,113,114.67470019124448,1.0785919511883189,0.00012070573210129956,660.0,optimal
660,0,114,105.836900183931,1.0472794452124217,0.00011616533424288625,660.0,optimal
660,0,115,113.2986000739038,1.0862081224726037,0.00013680290395259048,660.0,optimal
660,0,116,102.49450011178851,1.050783888957376,0.00013406200063110498,660.0,optimal
660,0,117,111.18929996155202,1.0766029958424548,9.083401597685155e-05,660.0,optimal
660,0,118,104.00509997271001,1.0575637932612052,0.00010614828112249311,660.0,optimal
660,0,119,102.48919995501637,1.0761383320725075,0.00014337699146895955,660.0,optimal
660,0,120,125.91090006753802,1.079055787154378,0.00015821430813974506,660.0,optimal
660,0,121,115.10400008410215,1.0678826834012607,0.00015093819736273462,660.0,optimal
660,0,122,118.40230016969144,1.0726500019676455,0.00012977201357985022,660.0,optimal
660,0,123,106.70270002447069,1.070422722152142,0.00014826381786631473,660.0,optimal
660,0,124,112.35080007463694,1.084019591744563,9.661948869097743e-05,660.0,optimal
660,0,125,120.85910001769662,1.0808111456555163,0.00012500199026558586,660.0,optimal
660,0,126,104.87070004455745,1.0770235432285065,0.0001060294626434187,660.0,optimal
660,0,127,105.60479993000627,1.0758760315772056,0.000128206380531752,660.0,optimal
660,0,128,88.61929993145168,1.0924900399533104,0.00010479521268272866,660.0,optimal
660,0,129,101.14509984850883,1.0765595486619701,0.00011332041541224598,660.0,optimal
660,0,130,85.78559989109635,1.0882756282099013,0.00011433610372566365,660.0,optimal
660,0,131,100.50549986772239,1.080239931521531,9.434861446935559e-05,660.0,optimal
660,0,132,83.83459993638098,1.1004407741440891,0.00010120002044173766,660.0,optimal
660,0,133,88.467099936679,1.0755570382872528,9.776113970159938e-05,660.0,optimal
660,0,134,85.10500006377697,1.113318877437162,0.00012505397015581362,660.0,optimal
660,0,135,99.78060005232692,1.099218325328933,0.00013177916920624393,660.0,optimal
660,0,136,89.7068998310715,1.119219089172124,0.0001229968583648055,660.0,optimal
660,0,137,88.09960004873574,1.1048410012853254,0.0001231765382265503,660.0,optimal
660,0,138,86.20960009284317,1.1297986997222687,0.00011734374347997987,660.0,optimal
660,0,139,275.2723000012338,1.1046682676329824,0.00011022913239936516,660.0,optimal
