K,sigma_mk_min_median,sigma_mk_min_p10,sigma_mk_min_p90,sigma_mk_min_min,sigma_mk_min_max,cost_median,cost_p10,cost_p90,cost_min,cost_max,solve_mean_median,solve_mean_p10,solve_mean_p90,solve_mean_min,solve_mean_max,K_opt_mean_median,K_opt_mean_p10,K_opt_mean_p90,K_opt_mean_min,K_opt_mean_max,rmse_median,rmse_p10,rmse_p90,rmse_min,rmse_max,ISE_median,ISE_p10,ISE_p90,ISE_min,ISE_max,IAE_median,IAE_p10,IAE_p90,IAE_min,IAE_max,slack_max_median,slack_max_p10,slack_max_p90,slack_max_min,slack_max_max,solver_opt_rate_median,solver_opt_rate_p10,solver_opt_rate_p90,solver_opt_rate_min,solver_opt_rate_max
115,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,129.08106791088358,122.05421348335221,136.10792233841494,120.29749987646937,137.86463594529778,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
120,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,124.87243879586458,120.4060186073184,129.33885898441076,119.28941356018186,130.4554640315473,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
125,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,122.87732435157523,119.38350435299799,126.37114435015246,118.51004935335368,127.24459934979677,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
130,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,124.40926895709708,122.031626353506,126.78691156068817,121.43721570260823,127.38132221158594,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
135,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,125.41727367090061,120.52689718315378,130.30765015864745,119.30430306121707,131.53024428058416,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
140,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,122.8749763709493,120.53729629004374,125.21265645185485,119.95287626981735,125.79707647208124,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
145,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,124.64812505058944,121.84267789684236,127.45357220433652,121.14131610840559,128.1549339927733,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
150,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,123.149198833853,119.79681631550193,126.50158135220408,118.95872068591416,127.33967698179185,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
155,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,123.41745140729472,120.17205350613222,126.66284930845723,119.36070403084159,127.47419878374785,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
160,0.11637649613799031,0.1078166761303204,0.12493631614566021,0.10567672112840291,0.1270762711475777,1.62801865148265,0.48305646084878756,2.7729808421165125,0.19681591319032193,3.059221389774978,126.99598143808544,121.15641357935965,132.83554929681122,119.6965216146782,134.29544126149267,19.630000000000003,19.422,19.838,19.37,19.89,0.15013819074799645,0.1412907568055065,0.15898562469048638,0.13907889831988401,0.16119748317610885,2.8517177265267154e-05,2.702989213344815e-05,3.0004462397086162e-05,2.6658070850493398e-05,3.0376283680040913e-05,3.751446058920316e-05,3.613536251168885e-05,3.889355866671746e-05,3.579058799231027e-05,3.923833318609604e-05,40.19398316203081,12.882266576291105,67.50569974777052,6.054337429856177,74.33362889420545,0.5825,0.5405,0.6245,0.53,0.635
