sigma_y,seed,method,K,success,success_reached,fall_down,time_to_upright,fail_step,upright_fraction,longest_upright_streak,fail_practical,infeasible_step_rate,fallback_episode,avg_solve_time,mean_K_used,max_K_used,mean_lambda_min,mean_tau,mean_d90,mean_C_size
0.0,23,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.7166666666666667,1.0,0.136448022086682,40.0,40.0,0.15148001378284737,nan,nan,nan
0.0,23,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.89,1.0,0.17550372348663587,50.0,50.0,0.17304510764495432,nan,nan,nan
0.0,23,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.7966666666666666,1.0,0.19063239055335543,60.0,60.0,0.20133675877842122,nan,nan,nan
0.0,23,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8166666666666667,1.0,0.2113500890499836,70.0,70.0,0.2661808134810113,nan,nan,nan
0.0,23,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.7933333333333333,1.0,0.23262624486333758,80.0,80.0,0.3433297080417254,nan,nan,nan
0.0,23,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.8966666666666666,1.0,0.20623386931332485,63.71666666666667,75.0,0.2229064618055991,8.853280718680006,60.86871465571475,577.0
0.0,24,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.92,1.0,0.1282294084499972,30.0,30.0,0.10112739398816341,nan,nan,nan
0.0,24,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.82,1.0,0.14726112875003308,40.0,40.0,0.10455886509810819,nan,nan,nan
0.0,24,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.86,1.0,0.1654156066800503,50.0,50.0,0.1536592698491751,nan,nan,nan
0.0,24,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8133333333333334,1.0,0.17240852932668835,60.0,60.0,0.18329510286213002,nan,nan,nan
0.0,24,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8166666666666667,1.0,0.19528045956008402,70.0,70.0,0.2278002416527671,nan,nan,nan
0.0,24,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.7,1.0,0.22804502291663084,80.0,80.0,0.5394931908863145,nan,nan,nan
0.0,24,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7933333333333333,1.0,0.1934280637499554,68.8,80.0,0.22946514933677756,9.584672625137106,59.69650307534122,577.0
0.0,25,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9566666666666667,1.0,0.13036392166670946,30.0,30.0,0.08086250351717097,nan,nan,nan
0.0,25,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.9233333333333333,1.0,0.1518704570700235,40.0,40.0,0.13155499093849685,nan,nan,nan
0.0,25,fixedK50,50,0,1,1,19,108,0.6433333333333333,99,1,0.9666666666666667,1.0,0.1674971517433854,50.0,50.0,2.960164665231276,nan,nan,nan
0.0,25,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8266666666666667,1.0,0.19358614072330965,60.0,60.0,0.19556854575054325,nan,nan,nan
0.0,25,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8466666666666667,1.0,0.21128417289670323,70.0,70.0,0.27833804421001335,nan,nan,nan
0.0,25,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.8633333333333333,1.0,0.24907649279333174,80.0,80.0,0.44456840852648516,nan,nan,nan
0.0,25,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.83,1.0,0.2015648957999838,62.78333333333333,75.0,0.22705983259581822,8.843293944090789,60.97192027571182,577.0
0.0,26,fixedK30,30,1,1,0,19,-1,0.9133333333333333,234,1,0.9566666666666667,1.0,0.12889192972673602,30.0,30.0,0.8609204691023001,nan,nan,nan
0.0,26,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.84,1.0,0.1566515752734328,40.0,40.0,0.0982999860825279,nan,nan,nan
0.0,26,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.7733333333333333,1.0,0.16508679068330215,50.0,50.0,0.1487854367508276,nan,nan,nan
0.0,26,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8466666666666667,1.0,0.18313543540667523,60.0,60.0,0.18776695182463707,nan,nan,nan
0.0,26,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8333333333333334,1.0,0.19881100011663874,70.0,70.0,0.23571875999393352,nan,nan,nan
0.0,26,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.9666666666666667,1.0,0.28178963586335765,80.0,80.0,0.8368278297932087,nan,nan,nan
0.0,26,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7433333333333333,1.0,0.2141989619232724,68.6,80.0,0.23103902475158988,10.097882262721358,59.265272935998944,577.0
0.0,27,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9733333333333334,1.0,0.12750760199337188,30.0,30.0,0.09277676780259182,nan,nan,nan
0.0,27,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8533333333333334,1.0,0.15068020975339094,40.0,40.0,0.11162861842038709,nan,nan,nan
0.0,27,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.79,1.0,0.17128535581673834,50.0,50.0,0.1421273498928679,nan,nan,nan
0.0,27,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.75,1.0,0.19422754167662182,60.0,60.0,0.18741563338720074,nan,nan,nan
0.0,27,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7733333333333333,1.0,0.19795651501333245,70.0,70.0,0.22961154436200487,nan,nan,nan
0.0,27,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.53,1.0,0.2522833524933837,80.0,80.0,0.2710953171066978,nan,nan,nan
0.0,27,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7533333333333333,1.0,0.19852700949331242,68.35,80.0,0.22418097182253813,9.81501729062147,59.467534716405694,577.0
0.0,28,fixedK30,30,0,1,1,19,243,0.8466666666666667,235,1,0.9566666666666667,1.0,0.12602143728000254,30.0,30.0,0.36393753379147115,nan,nan,nan
0.0,28,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8766666666666667,1.0,0.15153287164666834,40.0,40.0,0.16983847217444997,nan,nan,nan
0.0,28,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8033333333333333,1.0,0.1698475422299392,50.0,50.0,0.17577411367381066,nan,nan,nan
0.0,28,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8566666666666667,1.0,0.2017469605666156,60.0,60.0,0.20304665239294667,nan,nan,nan
0.0,28,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.9266666666666666,1.0,0.23825343612665772,70.0,70.0,0.25621283758083196,nan,nan,nan
0.0,28,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.8666666666666667,1.0,0.2386936426433628,80.0,80.0,0.3047571416430351,nan,nan,nan
0.0,28,unified_a001,40,0,1,1,19,86,0.7966666666666666,163,1,0.9666666666666667,1.0,0.179425496393366,52.666666666666664,85.0,0.9520892570720578,15.068322758267945,62.246711613060334,577.0
0.0,29,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.97,1.0,0.12321795608332953,30.0,30.0,0.13696171456887343,nan,nan,nan
0.0,29,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.86,1.0,0.15009717748331847,40.0,40.0,0.11682125752277618,nan,nan,nan
0.0,29,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8966666666666666,1.0,0.16127019321004507,50.0,50.0,0.1625589669045582,nan,nan,nan
0.0,29,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8033333333333333,1.0,0.1843089286833856,60.0,60.0,0.19733508228485047,nan,nan,nan
0.0,29,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8,1.0,0.2158968818266294,70.0,70.0,0.2419618759321145,nan,nan,nan
0.0,29,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.46,1.0,0.2506950375133844,80.0,80.0,0.2881201787149446,nan,nan,nan
0.0,29,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.81,1.0,0.21401701524668776,68.01666666666667,80.0,0.23944151894869833,9.977189736634,59.373277914669934,577.0
0.0,30,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.98,1.0,0.13322208250333764,30.0,30.0,0.09717040551350124,nan,nan,nan
0.0,30,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.88,1.0,0.15485281527667516,40.0,40.0,0.1145647428896128,nan,nan,nan
0.0,30,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.81,1.0,0.1632570199566241,50.0,50.0,0.14765031650051905,nan,nan,nan
0.0,30,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8433333333333334,1.0,0.18875568677328072,60.0,60.0,0.1878796141459614,nan,nan,nan
0.0,30,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8,1.0,0.20034903112002211,70.0,70.0,0.23221040687667857,nan,nan,nan
0.0,30,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.5466666666666666,1.0,0.22548059486664593,80.0,80.0,0.273924036035451,nan,nan,nan
0.0,30,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7566666666666667,1.0,0.19857481191006932,67.35,80.0,0.2421595496371459,10.271482634470914,59.22530468322324,577.0
0.0,31,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.99,1.0,0.12059931372996895,30.0,30.0,0.10008102928731231,nan,nan,nan
0.0,31,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8766666666666667,1.0,0.14473622111006382,40.0,40.0,0.11462426913770464,nan,nan,nan
0.0,31,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8,1.0,0.16290331275666176,50.0,50.0,0.14009842433110453,nan,nan,nan
0.0,31,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.81,1.0,0.18030304747998646,60.0,60.0,0.1854919255157439,nan,nan,nan
0.0,31,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7266666666666667,1.0,0.21632383652336407,70.0,70.0,0.23233311109015423,nan,nan,nan
0.0,31,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.5133333333333333,1.0,0.24779236831333037,80.0,80.0,0.2682459204420046,nan,nan,nan
0.0,31,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.74,1.0,0.20939734958664608,68.61666666666666,85.0,0.22739071660168142,9.812899113401604,59.44523042284141,577.0
0.0,32,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9633333333333334,1.0,0.13376618904004015,30.0,30.0,0.09434361175826078,nan,nan,nan
0.0,32,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.9166666666666666,1.0,0.15425195969663644,40.0,40.0,0.11981702554397686,nan,nan,nan
0.0,32,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.7733333333333333,1.0,0.17012613817667444,50.0,50.0,0.14255816737770485,nan,nan,nan
0.0,32,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8133333333333334,1.0,0.19260726555671984,60.0,60.0,0.1815361225297499,nan,nan,nan
0.0,32,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8066666666666666,1.0,0.21243129970667723,70.0,70.0,0.23135945727953006,nan,nan,nan
0.0,32,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.49333333333333335,1.0,0.25445244374008325,80.0,80.0,0.29024253802140115,nan,nan,nan
0.0,32,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7866666666666666,1.0,0.21456486109667822,69.26666666666667,85.0,0.22533573757239292,9.81419540270415,59.44216417029318,577.0
0.0,33,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9333333333333333,1.0,0.13455293856332598,30.0,30.0,0.07785960679796643,nan,nan,nan
0.0,33,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.83,1.0,0.15437109818331615,40.0,40.0,0.10208006752234887,nan,nan,nan
0.0,33,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.84,1.0,0.1656220948533519,50.0,50.0,0.1512595945400191,nan,nan,nan
0.0,33,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.7833333333333333,1.0,0.18777747908339734,60.0,60.0,0.20512501245622305,nan,nan,nan
0.0,33,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.72,1.0,0.19843913057996662,70.0,70.0,0.22826735581154126,nan,nan,nan
0.0,33,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.6233333333333333,1.0,0.21698919370660708,80.0,80.0,0.5783875117126823,nan,nan,nan
0.0,33,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.73,1.0,0.20720275971329102,72.35,75.0,0.23990191102001765,9.482584129971453,59.789105507256465,577.0
0.0,34,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.7733333333333333,1.0,0.11965286057666162,30.0,30.0,0.07378735650007301,nan,nan,nan
0.0,34,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8533333333333334,1.0,0.14313024363991644,40.0,40.0,0.09769627062434778,nan,nan,nan
0.0,34,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8266666666666667,1.0,0.1611118159832828,50.0,50.0,0.13640637003861078,nan,nan,nan
0.0,34,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8166666666666667,1.0,0.18031504871999762,60.0,60.0,0.1797974025666528,nan,nan,nan
0.0,34,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7833333333333333,1.0,0.28263184112669476,70.0,70.0,0.22397266536834404,nan,nan,nan
0.0,34,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.38666666666666666,1.0,0.33099233441665393,80.0,80.0,0.24881116361201236,nan,nan,nan
0.0,34,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.8033333333333333,1.0,0.2537290061533046,67.95,75.0,0.21756630694285717,9.649076819450356,59.60397881627973,577.0
0.0,35,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.8333333333333334,1.0,0.17681464057995375,30.0,30.0,0.07352043008039118,nan,nan,nan
0.0,35,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.84,1.0,0.20543644127326843,40.0,40.0,0.09846234714836997,nan,nan,nan
0.0,35,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8533333333333334,1.0,0.27042478167662315,50.0,50.0,0.13584088270019914,nan,nan,nan
0.0,35,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8333333333333334,1.0,0.2544086239232941,60.0,60.0,0.17935497584372279,nan,nan,nan
0.0,35,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7666666666666667,1.0,0.24627738192337348,70.0,70.0,0.2325772645708934,nan,nan,nan
0.0,35,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.49333333333333335,1.0,0.24864686777997727,80.0,80.0,0.29890780672250034,nan,nan,nan
0.0,35,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.77,1.0,0.18886363943993273,67.95,85.0,0.227259660487714,9.893234657068488,59.441986396042644,577.0
0.0,36,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.87,1.0,0.11053614628338133,30.0,30.0,0.13065405242876404,nan,nan,nan
0.0,36,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.91,1.0,0.12236972124664437,40.0,40.0,0.1533859031848784,nan,nan,nan
0.0,36,fixedK50,50,0,1,1,19,86,0.4166666666666667,77,1,0.9733333333333334,1.0,0.12635980404669075,50.0,50.0,3.9596118862019445,nan,nan,nan
0.0,36,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.79,1.0,0.16271875611003755,60.0,60.0,0.20108637074296362,nan,nan,nan
0.0,36,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8133333333333334,1.0,0.18166577858336191,70.0,70.0,0.3451324368067433,nan,nan,nan
0.0,36,fixedK80,80,0,1,1,19,148,0.5466666666666666,140,1,0.95,1.0,0.2091075094799938,80.0,80.0,6.907386648477695,nan,nan,nan
0.0,36,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.87,1.0,0.23166555444668727,65.43333333333334,80.0,0.268406759060101,9.078983651048361,60.53886579656847,577.0
0.0,37,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9,1.0,0.1678734094199899,30.0,30.0,0.07530565139448551,nan,nan,nan
0.0,37,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8433333333333334,1.0,0.15594316180991274,40.0,40.0,0.09795423269202738,nan,nan,nan
0.0,37,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8433333333333334,1.0,0.15813853570668773,50.0,50.0,0.13547932238886945,nan,nan,nan
0.0,37,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.78,1.0,0.17072470805667764,60.0,60.0,0.18039707027640844,nan,nan,nan
0.0,37,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7833333333333333,1.0,0.18480006774997795,70.0,70.0,0.2214877295962429,nan,nan,nan
0.0,37,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.4666666666666667,1.0,0.22529894761000832,80.0,80.0,0.24839405172091106,nan,nan,nan
0.0,37,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7833333333333333,1.0,0.1926845975032969,69.96666666666667,75.0,0.22067858040963495,9.550105587899315,59.70625056739677,577.0
0.0,38,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.93,1.0,0.12338424111003406,30.0,30.0,0.07628500106288766,nan,nan,nan
0.0,38,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8366666666666667,1.0,0.14732625209007286,40.0,40.0,0.10187737866720097,nan,nan,nan
0.0,38,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.83,1.0,0.1587113786299657,50.0,50.0,0.13523129211883736,nan,nan,nan
0.0,38,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.7733333333333333,1.0,0.17883590222993614,60.0,60.0,0.1801738632285666,nan,nan,nan
0.0,38,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7933333333333333,1.0,0.18313354904668208,70.0,70.0,0.22318006711791752,nan,nan,nan
0.0,38,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.44666666666666666,1.0,0.2607862799500617,80.0,80.0,0.24869191981843233,nan,nan,nan
0.0,38,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.82,1.0,0.17464964153331797,68.25,75.0,0.2188299354654839,9.609243934629939,59.624443905785036,577.0
0.0,39,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.96,1.0,0.1186754145966673,30.0,30.0,0.11231343237589395,nan,nan,nan
0.0,39,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.88,1.0,0.13247618043333811,40.0,40.0,0.11612350572590102,nan,nan,nan
0.0,39,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.89,1.0,0.15585945916006191,50.0,50.0,0.16299250153389092,nan,nan,nan
0.0,39,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8033333333333333,1.0,0.16110638515333753,60.0,60.0,0.20210542563344475,nan,nan,nan
0.0,39,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.81,1.0,0.18455393801009753,70.0,70.0,0.35705485515184593,nan,nan,nan
0.0,39,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.8066666666666666,1.0,0.2063684365233227,80.0,80.0,0.43179234148434686,nan,nan,nan
0.0,39,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.8166666666666667,1.0,0.1759625842800233,64.53333333333333,80.0,0.26057104653471563,8.977912285094915,60.61601027021876,577.0
0.0,40,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.89,1.0,0.10768606891002491,30.0,30.0,0.07550647350747736,nan,nan,nan
0.0,40,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.83,1.0,0.12948388224993929,40.0,40.0,0.09994561923161543,nan,nan,nan
0.0,40,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8366666666666667,1.0,0.13931931418666862,50.0,50.0,0.1387109205086046,nan,nan,nan
0.0,40,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.78,1.0,0.15671040749669676,60.0,60.0,0.17873740646968983,nan,nan,nan
0.0,40,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8533333333333334,1.0,0.1613844566733557,70.0,70.0,0.22408550030440447,nan,nan,nan
0.0,40,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.4766666666666667,1.0,0.19973136303330952,80.0,80.0,0.2517333968351026,nan,nan,nan
0.0,40,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7466666666666667,1.0,0.16239206348001364,68.48333333333333,75.0,0.2185892189196664,9.593509408022298,59.65363637156938,577.0
0.0,41,fixedK30,30,1,1,0,19,-1,0.9433333333333334,283,1,0.9833333333333333,1.0,0.10975956808995155,30.0,30.0,0.1783966936149302,nan,nan,nan
0.0,41,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.89,1.0,0.1275502134966579,40.0,40.0,0.11979767645407013,nan,nan,nan
0.0,41,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8433333333333334,1.0,0.13288835929663642,50.0,50.0,0.14089045487396457,nan,nan,nan
0.0,41,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.84,1.0,0.14698799985333003,60.0,60.0,0.18468056558207308,nan,nan,nan
0.0,41,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.76,1.0,0.17211235622665602,70.0,70.0,0.2592820734395284,nan,nan,nan
0.0,41,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.8333333333333334,1.0,0.21038778988994333,80.0,80.0,0.49327932512044204,nan,nan,nan
0.0,41,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.97,1.0,0.19708272749667838,63.71666666666667,85.0,0.48733972363266986,13.397247761754619,58.637458185998526,577.0
0.0,42,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9766666666666667,1.0,0.10860491596661935,30.0,30.0,0.09616724502033774,nan,nan,nan
0.0,42,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8966666666666666,1.0,0.12867896067660695,40.0,40.0,0.10643651155303377,nan,nan,nan
0.0,42,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.7866666666666666,1.0,0.147140189726609,50.0,50.0,0.13703275549901867,nan,nan,nan
0.0,42,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.81,1.0,0.16180972348659756,60.0,60.0,0.18655049216362504,nan,nan,nan
0.0,42,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.83,1.0,0.20099395079672225,70.0,70.0,1.0610062622552632,nan,nan,nan
0.0,42,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.56,1.0,0.20990338501333705,80.0,80.0,0.27491728436994095,nan,nan,nan
0.0,42,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.77,1.0,0.1799016522166433,67.81666666666666,85.0,0.23686510413729495,9.921748155390802,59.38853489018882,577.0
0.0,43,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.91,1.0,0.11545442307000485,30.0,30.0,0.09170703432897971,nan,nan,nan
0.0,43,fixedK40,40,0,1,1,19,115,0.7613636363636364,108,1,0.9810606060606061,1.0,0.1379333385492428,40.0,40.0,1.547087921546423,nan,nan,nan
0.0,43,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8366666666666667,1.0,0.1532905731800444,50.0,50.0,0.1628839111508484,nan,nan,nan
0.0,43,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8566666666666667,1.0,0.17676102401660804,60.0,60.0,0.21853088605499646,nan,nan,nan
0.0,43,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8166666666666667,1.0,0.1985045913767135,70.0,70.0,0.28615056891265633,nan,nan,nan
0.0,43,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.8266666666666667,1.0,0.21553423110991693,80.0,80.0,0.4296434797122233,nan,nan,nan
0.0,43,unified_a001,40,0,1,1,32,50,0.7433333333333333,184,1,0.8633333333333333,1.0,0.14478478027331826,57.21666666666667,80.0,2.2508560030480487,17.59296178568781,63.98992233027702,577.0
0.0,44,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9233333333333333,1.0,0.10184674956659971,30.0,30.0,0.07914770036662441,nan,nan,nan
0.0,44,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.85,1.0,0.11107487806660478,40.0,40.0,0.09887174043213877,nan,nan,nan
0.0,44,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.83,1.0,0.12553515218672448,50.0,50.0,0.13636121975644996,nan,nan,nan
0.0,44,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.7533333333333333,1.0,0.14273338804661762,60.0,60.0,0.18143636791559659,nan,nan,nan
0.0,44,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.7566666666666667,1.0,0.1492584093233442,70.0,70.0,0.22474059877438937,nan,nan,nan
0.0,44,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.4266666666666667,1.0,0.18369446001667408,80.0,80.0,0.25347062720793223,nan,nan,nan
0.0,44,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.77,1.0,0.14736954399662863,68.13333333333334,70.0,0.21827826476605494,9.665772125440384,59.58210326643149,577.0
0.0,45,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.9266666666666666,1.0,0.100873052946669,30.0,30.0,0.08096743120458774,nan,nan,nan
0.0,45,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.7866666666666666,1.0,0.11197451826330507,40.0,40.0,0.09834780519961546,nan,nan,nan
0.0,45,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.8233333333333334,1.0,0.11992405778333705,50.0,50.0,0.13756966890428662,nan,nan,nan
0.0,45,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.84,1.0,0.1423108291232893,60.0,60.0,0.17741355347979068,nan,nan,nan
0.0,45,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.76,1.0,0.1528476518133175,70.0,70.0,0.2219906995405539,nan,nan,nan
0.0,45,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.48333333333333334,1.0,0.17540011221659368,80.0,80.0,0.24882795238990368,nan,nan,nan
0.0,45,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.7966666666666666,1.0,0.15089291059997778,68.83333333333333,75.0,0.21985233357989434,9.708178211243409,59.54450985310975,577.0
0.0,46,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.93,1.0,0.09713085170668516,30.0,30.0,0.08732451844829531,nan,nan,nan
0.0,46,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.8666666666666667,1.0,0.11092168196329415,40.0,40.0,0.11002540601283314,nan,nan,nan
0.0,46,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.7866666666666666,1.0,0.1230362660599955,50.0,50.0,0.1518261318113801,nan,nan,nan
0.0,46,fixedK60,60,1,1,0,19,-1,1.0,300,1,0.8266666666666667,1.0,0.14127158587332814,60.0,60.0,0.20381499373578596,nan,nan,nan
0.0,46,fixedK70,70,1,1,0,19,-1,1.0,300,1,0.8466666666666667,1.0,0.15944922263006447,70.0,70.0,0.38703229336279094,nan,nan,nan
0.0,46,fixedK80,80,1,1,0,19,-1,1.0,300,1,0.6766666666666666,1.0,0.18481786582325488,80.0,80.0,0.7656172667401954,nan,nan,nan
0.0,46,unified_a001,40,1,1,0,19,-1,1.0,300,1,0.8633333333333333,1.0,0.1752881604232971,65.15,75.0,0.27524530137565234,9.026559736776898,60.56216384977164,577.0
0.0,47,fixedK30,30,1,1,0,19,-1,1.0,300,1,0.96,1.0,0.09698733196334312,30.0,30.0,0.09185539899248595,nan,nan,nan
0.0,47,fixedK40,40,1,1,0,19,-1,1.0,300,1,0.9366666666666666,1.0,0.11387156596005904,40.0,40.0,0.11683810157863798,nan,nan,nan
0.0,47,fixedK50,50,1,1,0,19,-1,1.0,300,1,0.9066666666666666,1.0,0.13843846165997092,50.0,50.0,0.18580795766998842,nan,nan,nan
