sigma_y,seed,method,success,success_reached,fall_down,time_to_upright,fail_step,avg_solve_time,mean_K_used,max_K_used,certificate_rate,mean_tau,mean_d90,mean_C_size,upright_fraction,longest_upright_streak,fall_event_count,local_min_cands,local_max_cands
0.07,22,fixedK40,0,1,1,57,71,0.0881272994065148,40.0,40.0,nan,nan,nan,nan,0.42,100,1,100,1000
0.07,22,unified_a001,1,1,0,61,-1,0.1136250055265676,49.95,80.0,1.0,14.110077861263598,61.543063996617676,577.0,0.8333333333333334,250,1,100,1000
0.07,23,fixedK40,0,1,1,64,279,0.09606607261677709,40.0,40.0,nan,nan,nan,nan,0.7533333333333333,226,1,100,1000
0.07,23,unified_a001,0,1,1,82,201,0.1048722801388973,44.804270462633454,80.0,1.0,17.856338590259238,67.44468306030943,577.0,0.6192170818505338,126,3,100,1000
0.07,24,fixedK40,0,1,1,62,190,0.09358921013337143,40.0,40.0,nan,nan,nan,nan,0.56,138,3,100,1000
0.07,24,unified_a001,1,1,0,70,-1,0.11168966543332014,48.8,90.0,1.0,13.766627427256154,63.660357167954984,577.0,0.83,249,0,100,1000
0.07,25,fixedK40,0,1,1,70,97,0.0900758441900325,40.0,40.0,nan,nan,nan,nan,0.35,39,5,100,1000
0.07,25,unified_a001,0,1,1,71,113,0.10629016719337718,46.25,85.0,1.0,19.86756639637518,68.56575584913179,577.0,0.49,87,2,100,1000
0.07,26,fixedK40,0,1,1,97,109,0.10453516418656364,40.0,40.0,nan,nan,nan,nan,0.3933333333333333,76,2,100,1000
0.07,26,unified_a001,1,1,0,64,-1,0.11294929848336324,48.13333333333333,95.0,1.0,12.34324624403281,63.96890423000492,577.0,0.85,255,0,100,1000
0.07,27,fixedK40,1,1,0,53,-1,0.10261954765324238,40.0,40.0,nan,nan,nan,nan,0.8866666666666667,266,0,100,1000
0.07,27,unified_a001,1,1,0,54,-1,0.11699079621338267,50.0,80.0,1.0,11.403543128574826,61.979740873320345,577.0,0.87,149,1,100,1000
0.07,28,fixedK40,0,1,1,62,116,0.0893726488700122,40.0,40.0,nan,nan,nan,nan,0.42333333333333334,68,1,100,1000
0.07,28,unified_a001,1,1,0,102,-1,0.11407251987991912,47.0,80.0,1.0,19.13333007246117,65.50081975569715,577.0,0.6666666666666666,194,2,100,1000
0.07,29,fixedK40,0,0,0,300,-1,0.08713294837014166,40.0,40.0,nan,nan,nan,nan,0.07792207792207792,10,2,100,1000
0.07,29,unified_a001,1,1,0,71,-1,0.11003813154007124,48.78333333333333,90.0,1.0,13.546039778165204,64.83841631215489,577.0,0.8233333333333334,247,1,100,1000
0.07,30,fixedK40,0,1,1,80,104,0.09891096561328538,40.0,40.0,nan,nan,nan,nan,0.58203125,78,5,100,1000
0.07,30,unified_a001,0,1,1,71,102,0.09869839153337429,43.416666666666664,80.0,1.0,22.970235452019377,70.21567359259467,577.0,0.33666666666666667,51,3,100,1000
0.07,31,fixedK40,0,1,1,182,207,0.08933991347674843,40.0,40.0,nan,nan,nan,nan,0.19,35,3,100,1000
0.07,31,unified_a001,0,1,1,73,87,0.09412446887005596,42.766666666666666,85.0,1.0,28.805680803871244,74.55357992682994,577.0,0.22,25,4,100,1000
0.07,32,fixedK40,0,1,1,98,256,0.10519995168993773,40.0,40.0,nan,nan,nan,nan,0.5466666666666666,115,3,100,1000
0.07,32,unified_a001,1,1,0,120,-1,0.11173810962668843,47.86666666666667,85.0,1.0,16.673883862010403,66.24345811386952,577.0,0.6633333333333333,199,0,100,1000
0.07,33,fixedK40,0,1,1,65,166,0.10536925413667632,40.0,40.0,nan,nan,nan,nan,0.48,112,3,100,1000
0.07,33,unified_a001,0,1,1,64,90,0.10007261999660841,41.78333333333333,75.0,1.0,30.529800646420952,74.86533153728061,577.0,0.25666666666666665,41,2,100,1000
0.07,34,fixedK40,0,1,1,64,124,0.08704785341335082,40.0,40.0,nan,nan,nan,nan,0.2966666666666667,71,2,100,1000
0.07,34,unified_a001,1,1,0,64,-1,0.11241762511660151,48.43333333333333,80.0,1.0,13.319454116695361,63.91956265638905,577.0,0.85,255,0,100,1000
0.07,35,fixedK40,0,1,1,59,132,0.09043395333336472,40.0,40.0,nan,nan,nan,nan,0.42333333333333334,69,3,100,1000
0.07,35,unified_a001,0,1,1,59,73,0.0819214404332403,41.1,70.0,1.0,30.343760596844508,76.79562158668925,577.0,0.12333333333333334,25,2,100,1000
0.07,36,fixedK40,0,1,1,50,66,0.09082319444666306,40.0,40.0,nan,nan,nan,nan,0.37,46,4,100,1000
0.07,36,unified_a001,0,1,1,131,148,0.09766614370987857,44.68333333333333,80.0,1.0,20.858455317829897,67.9366587545416,577.0,0.4633333333333333,108,1,100,1000
0.07,37,fixedK40,0,0,0,300,-1,0.08078106071655687,40.0,40.0,nan,nan,nan,nan,0.08333333333333333,16,2,100,1000
0.07,37,unified_a001,1,1,0,274,-1,0.08511687179674482,40.85,75.0,1.0,29.751336493091966,76.63644261076276,577.0,0.12666666666666668,24,2,100,1000
0.07,38,fixedK40,0,1,1,88,116,0.08604823429005289,40.0,40.0,nan,nan,nan,nan,0.23333333333333334,38,4,100,1000
0.07,38,unified_a001,0,1,1,55,129,0.10255453535658793,45.083333333333336,85.0,1.0,23.431844452042377,69.79372161773625,577.0,0.37333333333333335,86,3,100,1000
0.07,39,fixedK40,0,0,0,300,-1,0.07750313651996597,40.0,40.0,nan,nan,nan,nan,0.056666666666666664,17,1,100,1000
0.07,39,unified_a001,0,1,1,84,238,0.10742258599337219,45.63333333333333,80.0,1.0,22.305645783488433,69.27623306492876,577.0,0.56,105,4,100,1000
0.07,40,fixedK40,1,1,0,106,-1,0.09279478068989798,40.0,40.0,nan,nan,nan,nan,0.7166666666666667,213,1,100,1000
0.07,40,unified_a001,0,1,1,61,229,0.10092866691994762,44.233333333333334,90.0,1.0,18.935566525887268,67.47569892590239,577.0,0.61,144,4,100,1000
0.07,41,fixedK40,0,1,1,106,194,0.0909632897467721,40.0,40.0,nan,nan,nan,nan,0.44666666666666666,96,4,100,1000
0.07,41,unified_a001,1,1,0,122,-1,0.08438512049613127,41.74418604651163,75.0,1.0,32.413436882767755,78.92408084256475,577.0,0.1937984496124031,21,2,100,1000
0.07,42,fixedK40,1,1,0,85,-1,0.09416314734323047,40.0,40.0,nan,nan,nan,nan,0.78,234,0,100,1000
0.07,42,unified_a001,0,0,0,300,-1,0.08940853653801996,41.08187134502924,75.0,1.0,29.02371847348356,75.83669603326956,577.0,0.30409356725146197,19,3,100,1000
0.07,43,fixedK40,0,1,1,52,130,0.08393067025007137,40.0,40.0,nan,nan,nan,nan,0.30666666666666664,92,1,100,1000
0.07,43,unified_a001,0,1,1,53,269,0.1032298285933454,47.28333333333333,90.0,1.0,14.756308355879845,65.91723023428877,577.0,0.76,228,1,100,1000
0.07,44,fixedK40,0,1,1,53,95,0.08814346862675544,40.0,40.0,nan,nan,nan,nan,0.4066666666666667,52,2,100,1000
0.07,44,unified_a001,0,0,0,300,-1,0.08086474653674183,40.86666666666667,80.0,1.0,29.121180549494504,75.9311510027589,577.0,0.08333333333333333,11,3,100,1000
0.07,45,fixedK40,1,1,0,70,-1,0.09581696862670167,40.0,40.0,nan,nan,nan,nan,0.83,249,0,100,1000
0.07,45,unified_a001,0,1,1,110,176,0.09359892197323158,43.483333333333334,80.0,1.0,23.216761316988503,70.13461036354076,577.0,0.38333333333333336,76,5,100,1000
0.07,46,fixedK40,1,1,0,145,-1,0.09146320138332764,40.0,40.0,nan,nan,nan,nan,0.6133333333333333,174,1,100,1000
0.07,46,unified_a001,0,1,1,50,166,0.0939958486233445,45.2,90.0,1.0,21.185740752742188,70.36304363435563,577.0,0.4166666666666667,125,1,100,1000
0.07,47,fixedK40,0,1,1,74,150,0.0831888433233568,40.0,40.0,nan,nan,nan,nan,0.29333333333333333,88,1,100,1000
0.07,47,unified_a001,0,1,1,161,178,0.0887772926000495,42.516666666666666,85.0,1.0,25.662814828396613,74.14909073609769,577.0,0.2633333333333333,52,2,100,1000
0.07,48,fixedK40,0,1,1,104,209,0.0895963690299565,40.0,40.0,nan,nan,nan,nan,0.5,117,2,100,1000
0.07,48,unified_a001,1,1,0,61,-1,0.11568721858004816,48.8,85.0,1.0,13.647786141964316,62.239291286198444,577.0,0.7733333333333333,172,4,100,1000
0.07,49,fixedK40,1,1,0,69,-1,0.09761144594660437,40.0,40.0,nan,nan,nan,nan,0.85,216,2,100,1000
0.07,49,unified_a001,0,1,1,230,250,0.08430795780327269,42.28333333333333,75.0,1.0,32.70873464389491,76.44023331462321,577.0,0.13,31,2,100,1000
0.08,0,fixedK40,0,1,1,92,158,0.08053755391663192,40.0,40.0,nan,nan,nan,nan,0.28,74,2,100,1000
0.08,0,unified_a001,1,1,0,71,-1,0.10449983385004695,47.9,85.0,1.0,12.522366832973866,64.07035106766362,577.0,0.8233333333333334,247,1,100,1000
0.08,1,fixedK40,0,0,0,300,-1,0.08548209340886348,40.0,40.0,nan,nan,nan,nan,0.1878453038674033,15,3,100,1000
0.08,1,unified_a001,1,1,0,171,-1,0.08005239972907614,40.706214689265536,75.0,1.0,32.042630885568514,76.13968634351002,577.0,0.11864406779661017,21,1,100,1000
0.08,2,fixedK40,0,1,1,230,253,0.0819733869333019,40.0,40.0,nan,nan,nan,nan,0.19333333333333333,23,4,100,1000
0.08,2,unified_a001,0,1,1,63,88,0.0806848266733626,40.96666666666667,75.0,1.0,28.05870422880255,75.42256627690217,577.0,0.17333333333333334,37,2,100,1000
0.08,3,fixedK40,0,0,0,300,-1,0.07697637321660294,40.0,40.0,nan,nan,nan,nan,0.11,18,1,100,1000
0.08,3,unified_a001,1,1,0,51,-1,0.12182107904005533,52.88333333333333,75.0,1.0,13.462057113659519,61.04916690622492,577.0,0.8933333333333333,268,0,100,1000
0.08,4,fixedK40,1,1,0,99,-1,0.0979650069901254,40.0,40.0,nan,nan,nan,nan,0.7333333333333333,191,4,100,1000
0.08,4,unified_a001,0,1,1,66,124,0.09879275623341527,44.38333333333333,85.0,1.0,25.109521704343365,70.39996564025824,577.0,0.39,67,2,100,1000
0.08,5,fixedK40,0,0,0,300,-1,0.08101319183722723,40.0,40.0,nan,nan,nan,nan,0.13953488372093023,6,1,100,1000
0.08,5,unified_a001,1,1,0,212,-1,0.0946445856666954,45.28333333333333,80.0,1.0,25.374081066380334,72.94664636950962,577.0,0.42,107,1,100,1000
0.08,6,fixedK40,0,1,1,64,266,0.09346847251671231,40.0,40.0,nan,nan,nan,nan,0.6766666666666666,203,1,100,1000
0.08,6,unified_a001,0,1,1,59,280,0.10639999864009345,47.06666666666667,80.0,1.0,15.395535568648492,63.5109734837187,577.0,0.7466666666666667,160,3,100,1000
0.08,7,fixedK40,1,1,0,72,-1,0.09589636366660367,40.0,40.0,nan,nan,nan,nan,0.82,185,2,100,1000
0.08,7,unified_a001,0,1,1,113,127,0.0936081809366442,43.68333333333333,80.0,1.0,21.024330988462413,68.73192390997664,577.0,0.49,117,2,100,1000
0.08,8,fixedK40,1,1,0,133,-1,0.0914875616080244,40.0,40.0,nan,nan,nan,nan,0.56,129,2,100,1000
0.08,8,unified_a001,0,1,1,64,206,0.10862778737812125,45.618374558303884,75.0,1.0,22.135393100569118,67.65602605052172,577.0,0.5865724381625441,78,4,100,1000
0.08,9,fixedK40,1,1,0,53,-1,0.09872530235661543,40.0,40.0,nan,nan,nan,nan,0.84,153,3,100,1000
0.08,9,unified_a001,0,1,1,206,221,0.08061098349010232,41.2,80.0,1.0,29.614921532403873,77.87246456711186,577.0,0.09,27,1,100,1000
0.08,10,fixedK40,1,1,0,243,-1,0.08237011431664239,40.0,40.0,nan,nan,nan,nan,0.2966666666666667,76,2,100,1000
0.08,10,unified_a001,1,1,0,284,-1,0.08477691935357143,42.13333333333333,85.0,1.0,29.14076693510659,74.14776283701099,577.0,0.2,35,3,100,1000
0.08,11,fixedK40,0,1,1,90,176,0.09052755029309804,40.0,40.0,nan,nan,nan,nan,0.5620689655172414,60,6,100,1000
0.08,11,unified_a001,0,0,0,300,-1,0.08019707681338333,40.71666666666667,70.0,1.0,30.776665767852744,76.278002000854,577.0,0.10666666666666667,18,3,100,1000
0.08,12,fixedK40,1,1,0,51,-1,0.09732919384396573,40.0,40.0,nan,nan,nan,nan,0.5688073394495413,36,2,100,1000
0.08,12,unified_a001,0,1,1,84,138,0.10009715828654105,45.15,90.0,1.0,17.051903279128954,67.16529128557598,577.0,0.64,114,3,100,1000
0.08,13,fixedK40,0,1,1,128,174,0.0868959719299528,40.0,40.0,nan,nan,nan,nan,0.2966666666666667,50,3,100,1000
0.08,13,unified_a001,1,1,0,166,-1,0.09692486735002603,44.45,75.0,1.0,23.859555788529246,69.2049356754179,577.0,0.48,61,5,100,1000
0.08,14,fixedK40,0,1,1,246,274,0.08117072265327199,40.0,40.0,nan,nan,nan,nan,0.13,39,1,100,1000
0.08,14,unified_a001,1,1,0,111,-1,0.09708094220998949,44.43333333333333,75.0,1.0,17.80579844560793,64.7124123744536,577.0,0.7133333333333334,176,3,100,1000
0.08,15,fixedK40,0,1,1,168,232,0.08483120890992722,40.0,40.0,nan,nan,nan,nan,0.33666666666666667,73,3,100,1000
0.08,15,unified_a001,0,1,1,51,62,0.08749420960677526,41.583333333333336,75.0,1.0,29.48580909365046,74.57618107484903,577.0,0.23,26,5,100,1000
0.08,16,fixedK40,0,0,0,300,-1,0.07769802707332323,40.0,40.0,nan,nan,nan,nan,0.043333333333333335,13,1,100,1000
0.08,16,unified_a001,0,0,0,300,-1,0.08075355182658919,40.583333333333336,80.0,1.0,30.856986388117754,76.27799548205344,577.0,0.13333333333333333,19,3,100,1000
0.08,17,fixedK40,0,1,1,55,77,0.0871604955631968,40.0,40.0,nan,nan,nan,nan,0.23666666666666666,32,3,100,1000
0.08,17,unified_a001,0,1,1,217,253,0.0837379988567045,41.3,80.0,1.0,28.725497562088684,75.95796765678274,577.0,0.19333333333333333,42,3,100,1000
0.08,18,fixedK40,0,1,1,71,197,0.09376012456655493,40.0,40.0,nan,nan,nan,nan,0.5933333333333334,136,2,100,1000
0.08,18,unified_a001,1,1,0,72,-1,0.10349527033332076,46.36666666666667,75.0,1.0,17.82472306762767,64.41371264487506,577.0,0.6666666666666666,163,4,100,1000
0.08,19,fixedK40,0,1,1,68,272,0.09395712749984038,40.0,40.0,nan,nan,nan,nan,0.64,128,3,100,1000
0.08,19,unified_a001,0,0,0,300,-1,0.08472949379652467,41.2,75.0,1.0,31.259740560331167,76.14305578611032,577.0,0.14,17,4,100,1000
0.08,20,fixedK40,1,1,0,74,-1,0.09820755723319356,40.0,40.0,nan,nan,nan,nan,0.8166666666666667,245,0,100,1000
0.08,20,unified_a001,0,1,1,53,64,0.09298211372987376,43.68333333333333,75.0,1.0,25.56944933337817,69.50856440608234,577.0,0.4,74,3,100,1000
0.08,21,fixedK40,0,1,1,73,165,0.09036682707325477,40.0,40.0,nan,nan,nan,nan,0.41333333333333333,93,3,100,1000
0.08,21,unified_a001,0,1,1,89,249,0.10276715776314328,46.766666666666666,85.0,1.0,20.185699296846405,66.66004709977165,577.0,0.6266666666666667,169,2,100,1000
0.08,22,fixedK40,1,1,0,55,-1,0.0933970628933821,40.0,40.0,nan,nan,nan,nan,0.83,203,2,100,1000
0.08,22,unified_a001,0,1,1,80,102,0.09411907293018885,42.7,80.0,1.0,27.008300505542042,71.91788136927917,577.0,0.26,31,4,100,1000
0.08,23,fixedK40,0,1,1,57,174,0.08645079916345519,40.0,40.0,nan,nan,nan,nan,0.36666666666666664,47,4,100,1000
0.08,23,unified_a001,0,1,1,79,271,0.1005283689102483,45.46666666666667,80.0,1.0,18.700446766255137,65.42774492500061,577.0,0.6833333333333333,177,3,100,1000
0.08,24,fixedK40,1,1,0,151,-1,0.08999325233670485,40.0,40.0,nan,nan,nan,nan,0.5366666666666666,55,4,100,1000
0.08,24,unified_a001,0,1,1,64,216,0.09664366640328809,44.583333333333336,75.0,1.0,17.976670429215297,66.06804819062936,577.0,0.5366666666666666,109,4,100,1000
0.08,25,fixedK40,0,1,1,55,216,0.0894304726265303,40.0,40.0,nan,nan,nan,nan,0.4666666666666667,77,5,100,1000
0.08,25,unified_a001,1,1,0,50,-1,0.10568313531339905,48.55,90.0,1.0,11.385545212915849,63.87328824970544,577.0,0.8966666666666666,269,0,100,1000
0.08,26,fixedK40,0,1,1,121,209,0.08515646552334753,40.0,40.0,nan,nan,nan,nan,0.39,76,2,100,1000
0.08,26,unified_a001,0,1,1,60,234,0.10307398682328009,46.35,75.0,1.0,18.313917230826366,64.78958199559769,577.0,0.6633333333333333,184,2,100,1000
0.08,27,fixedK40,0,1,1,52,111,0.08995991981158728,40.0,40.0,nan,nan,nan,nan,0.5246636771300448,56,4,100,1000
0.08,27,unified_a001,0,1,1,50,83,0.09636993152321036,43.43333333333333,90.0,1.0,21.939863129679228,69.54359821565964,577.0,0.4166666666666667,42,3,100,1000
0.08,28,fixedK40,0,1,1,69,102,0.08683842108655275,40.0,40.0,nan,nan,nan,nan,0.41333333333333333,79,2,100,1000
0.08,28,unified_a001,0,1,1,63,154,0.10193421163997603,46.233333333333334,90.0,1.0,18.60476780662492,67.2129186690021,577.0,0.6466666666666666,102,1,100,1000
0.08,29,fixedK40,1,1,0,62,-1,0.09340332289661699,40.0,40.0,nan,nan,nan,nan,0.7566666666666667,226,2,100,1000
0.08,29,unified_a001,0,1,1,84,169,0.10081633991879843,45.9349593495935,90.0,1.0,18.370677220684176,66.80129328458275,577.0,0.508130081300813,92,3,100,1000
0.08,30,fixedK40,0,1,1,54,162,0.09191288052340194,40.0,40.0,nan,nan,nan,nan,0.6666666666666666,75,4,100,1000
0.08,30,unified_a001,0,1,1,57,181,0.10063283361322344,45.53333333333333,90.0,1.0,20.834300355110216,67.47602386892683,577.0,0.5833333333333334,100,3,100,1000
0.08,31,fixedK40,0,1,1,55,147,0.08776613554002931,40.0,40.0,nan,nan,nan,nan,0.4766666666666667,104,2,100,1000
0.08,31,unified_a001,0,1,1,50,161,0.1026697012266959,47.78333333333333,85.0,1.0,15.781861826805658,64.21434367573347,577.0,0.73,124,1,100,1000
0.08,32,fixedK40,0,1,1,57,113,0.08304802347342047,40.0,40.0,nan,nan,nan,nan,0.22333333333333333,67,1,100,1000
0.08,32,unified_a001,0,1,1,50,97,0.09200056914994396,42.166666666666664,75.0,1.0,25.888559553189687,69.73127893030752,577.0,0.30666666666666664,60,3,100,1000
0.08,33,fixedK40,0,0,0,300,-1,0.07715081176998259,40.0,40.0,nan,nan,nan,nan,0.06333333333333334,19,1,100,1000
0.08,33,unified_a001,0,1,1,61,238,0.10396434526679514,48.15,80.0,1.0,20.237254989963517,65.31128878432537,577.0,0.68,187,2,100,1000
0.08,34,fixedK40,0,1,1,70,80,0.0853774987600021,40.0,40.0,nan,nan,nan,nan,0.2833333333333333,65,2,100,1000
0.08,34,unified_a001,0,0,0,300,-1,0.0789394927765655,40.65,70.0,1.0,32.103826160000175,76.29008652722041,577.0,0.06,10,3,100,1000
0.08,35,fixedK40,0,0,0,300,-1,0.08065792512332944,40.0,40.0,nan,nan,nan,nan,0.15,19,3,100,1000
0.08,35,unified_a001,0,1,1,68,144,0.09010162837672396,44.05,80.0,1.0,24.749269201793293,71.53060255419865,577.0,0.36666666666666664,85,3,100,1000
0.08,36,fixedK40,0,1,1,54,153,0.08772413018674949,40.0,40.0,nan,nan,nan,nan,0.44666666666666666,110,2,100,1000
0.08,36,unified_a001,0,1,1,54,194,0.0978439165199355,45.916666666666664,80.0,1.0,21.971301366950385,68.38706755991313,577.0,0.5366666666666666,149,2,100,1000
0.08,37,fixedK40,1,1,0,67,-1,0.09245566509000734,40.0,40.0,nan,nan,nan,nan,0.8066666666666666,198,2,100,1000
0.08,37,unified_a001,0,1,1,81,94,0.08961060414002228,42.95,80.0,1.0,26.550842483897185,72.40183427088847,577.0,0.31666666666666665,34,6,100,1000
0.08,38,fixedK40,0,1,1,58,77,0.08882793973334628,40.0,40.0,nan,nan,nan,nan,0.5833333333333334,146,1,100,1000
0.08,38,unified_a001,0,1,1,148,162,0.08558044188935827,42.30769230769231,75.0,1.0,34.28455981766214,78.239291358575,577.0,0.17307692307692307,25,3,100,1000
0.08,39,fixedK40,0,1,1,77,89,0.08245785210002698,40.0,40.0,nan,nan,nan,nan,0.15333333333333332,24,3,100,1000
0.08,39,unified_a001,1,1,0,114,-1,0.09495864954297813,42.152317880794705,65.0,1.0,22.56920071609483,67.46754955263117,577.0,0.543046357615894,42,5,100,1000
0.08,40,fixedK40,1,1,0,85,-1,0.09166595985659418,40.0,40.0,nan,nan,nan,nan,0.73,192,3,100,1000
0.08,40,unified_a001,0,1,1,72,95,0.0918637505277216,43.25153374233129,85.0,1.0,23.132010728711425,71.49638062314656,577.0,0.3312883435582822,32,3,100,1000
0.08,41,fixedK40,1,1,0,218,-1,0.08513844220661364,40.0,40.0,nan,nan,nan,nan,0.4,101,2,100,1000
0.08,41,unified_a001,0,0,0,300,-1,0.0808556215543583,40.86363636363637,75.0,1.0,34.11950936149155,80.76406200576717,577.0,0.12727272727272726,12,2,100,1000
0.08,42,fixedK40,0,1,1,61,103,0.09161520625332438,40.0,40.0,nan,nan,nan,nan,0.5033333333333333,86,2,100,1000
0.08,42,unified_a001,0,1,1,72,152,0.0883304318034061,43.083333333333336,80.0,1.0,22.62878544592032,71.49747500132548,577.0,0.44333333333333336,85,1,100,1000
0.08,43,fixedK40,0,1,1,91,214,0.09137909375724901,40.0,40.0,nan,nan,nan,nan,0.5928571428571429,133,4,100,1000
0.08,43,unified_a001,1,1,0,196,-1,0.10194964415992823,47.53333333333333,80.0,1.0,23.43986086795953,69.56480237630986,577.0,0.5166666666666667,123,3,100,1000
0.08,44,fixedK40,0,1,1,71,87,0.08528904648091519,40.0,40.0,nan,nan,nan,nan,0.25136612021857924,25,5,100,1000
0.08,44,unified_a001,1,1,0,117,-1,0.09288383689388556,44.361702127659576,70.0,1.0,28.58895022772314,71.94325992916328,577.0,0.2978723404255319,38,2,100,1000
0.08,45,fixedK40,1,1,0,87,-1,0.09106592739246377,40.0,40.0,nan,nan,nan,nan,0.7056603773584905,172,2,100,1000
0.08,45,unified_a001,0,0,0,300,-1,0.07949300738673629,40.583333333333336,70.0,1.0,31.77812261960294,76.88467735459145,577.0,0.08666666666666667,11,3,100,1000
0.08,46,fixedK40,0,1,1,55,69,0.08419526272562859,40.0,40.0,nan,nan,nan,nan,0.22580645161290322,24,2,100,1000
0.08,46,unified_a001,1,1,0,71,-1,0.10229003971026639,46.38333333333333,85.0,1.0,14.555489196842748,63.53117422510697,577.0,0.7866666666666666,184,4,100,1000
0.08,47,fixedK40,1,1,0,66,-1,0.09293350583991317,40.0,40.0,nan,nan,nan,nan,0.79,152,2,100,1000
0.08,47,unified_a001,0,1,1,63,179,0.09185532485332563,44.43333333333333,85.0,1.0,20.780460999818253,69.9450854978764,577.0,0.42333333333333334,127,1,100,1000
0.08,48,fixedK40,0,1,1,144,222,0.09317933357009073,40.0,40.0,nan,nan,nan,nan,0.39666666666666667,64,5,100,1000
0.08,48,unified_a001,0,1,1,61,90,0.09435497486665553,43.35,90.0,1.0,25.397590397638226,71.7916074496621,577.0,0.3,41,5,100,1000
0.08,49,fixedK40,0,1,1,115,204,0.08647079258324084,40.0,40.0,nan,nan,nan,nan,0.37,99,2,100,1000
0.08,49,unified_a001,0,1,1,60,148,0.09833906874663323,45.88333333333333,85.0,1.0,20.215923461081367,66.95604123011927,577.0,0.5733333333333334,84,2,100,1000
